,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4,PseudoTime5
E1340_239,,0.47791000000000006,,,
E433_25,,,0.04819,,
E1892_2,,,0.00201,,
E338_352,,0.70482,,,
E738_495,,,,,0.99197
E378_422,,,,,0.8453799999999999
E1755_354,,,,0.7088399999999999,
E574_12,,,0.022090000000000002,,
E480_141,,0.28112,,,
E913_142,,0.28313,,,
E817_125,,0.249,,,
E867_229,,0.45783,,,
E669_233,,,0.46586000000000005,,
E1976_256,,,,0.51205,
E1688_115,,,,,0.22891999999999998
E935_94,,0.18675,,,
E749_229,,,0.45783,,
E1045_417,,0.83534,,,
E318_374,,,,,0.7490000000000001
E463_432,,,,,0.86546
E1819_492,0.9859399999999999,,,,
E394_388,,,,,0.7771100000000001
E1377_491,,0.9839399999999999,,,
E295_362,,0.7249,,,
E249_476,,0.9538200000000001,,,
E944_175,,,,,0.3494
E1987_81,,,0.16064,,
E1886_180,,0.35944,,,
E279_161,,,0.32129,,
E291_119,,,,,0.23695
E713_369,,0.7389600000000001,,,
E676_265,,0.53012,,,
E1433_143,,0.28514,,,
E105_341,,,0.6827300000000001,,
E976_57,,,0.11245,,
E1481_283,,,,,0.5662699999999999
E190_10,,0.01807,,,
E1367_117,,0.23293000000000003,,,
E807_377,,,,,0.75502
E840_166,,,,,0.33133
E1091_85,,,0.16867000000000001,,
E945_411,,,0.82329,,
E1195_175,,,,0.3494,
E6_489,,0.9799200000000001,,,
E1428_77,,,0.15261,,
E375_347,,0.6947800000000001,,,
E1165_172,,,,,0.34337
E1390_134,,0.26707,,,
E1183_331,,0.66265,,,
E1905_473,,,0.9477899999999999,,
E647_166,,0.33133,,,
E1829_126,,0.251,,,
E1966_32,,,,,0.06225
E696_207,,0.41365,,,
E314_437,,0.8755,,,
E640_462,,,,,0.9257
E1820_126,,,0.251,,
E1595_4,,,0.00602,,
E1304_441,,,,0.8835299999999999,
E1509_162,,0.32329,,,
E1184_474,,,,0.9498,
E438_392,,,0.78514,,
E876_57,,0.11245,,,
E684_67,,0.13253,,,
E1306_415,,,0.8313299999999999,,
E161_402,0.8052199999999999,,,,
E494_109,,0.21686999999999998,,,
E31_56,,,,0.11044000000000001,
E1501_430,,,0.86145,,
E590_210,,,,,0.41968
E1034_211,,,,0.42168999999999995,
E1441_259,,0.51807,,,
E69_265,,,,,0.53012
E1606_91,,,,,0.18072
E71_350,,,0.7008,,
E1120_380,,,0.7610399999999999,,
E293_25,,0.04819,,,
E826_348,,0.6967899999999999,,,
E1635_114,,,0.22691,,
E1578_400,,0.8012,,,
E362_57,,0.11245,,,
E1838_484,,0.96988,,,
E857_60,,0.11847,,,
E1984_499,,,,,1.0
E1603_340,,,0.68072,,
E1883_84,,,,,0.16667
E1618_320,,,,,0.64056
E697_410,,,0.82129,,
E1352_471,,0.94378,,,
E1869_198,,0.39558000000000004,,,
E136_142,,0.28313,,,
E1593_242,,,0.48394,,
E1724_372,,0.74498,,,
E177_239,,,,,0.47791000000000006
E151_12,,,,,0.022090000000000002
E352_180,0.35944,,,,
E611_475,,,0.95181,,
E878_433,0.8674700000000001,,,,
E1580_462,,0.9257,,,
E1215_283,,,,,0.5662699999999999
E1978_10,,0.01807,,,
E189_170,,,0.33936,,
E839_453,0.9076299999999999,,,,
E1706_90,,,0.17870999999999998,,
E326_420,,,0.8413700000000001,,
E1651_355,,,,,0.7108399999999999
E1279_352,,,0.70482,,
E1011_388,,,0.7771100000000001,,
E1874_446,,,,,0.8935700000000001
E601_256,,,,,0.51205
E937_92,,,,,0.18273
E1469_103,0.20481999999999997,,,,
E898_12,,0.022090000000000002,,,
E402_485,,,,,0.9718899999999999
E939_98,,0.19478,,,
E1639_422,,,0.8453799999999999,,
E1979_180,,0.35944,,,
E1383_422,,0.8453799999999999,,,
E1016_411,,,,,0.82329
E1022_383,,0.76707,,,
E530_221,0.44177,,,,
E125_491,,0.9839399999999999,,,
E710_451,,0.90361,,,
E1834_392,,,0.78514,,
E344_21,0.04016,,,,
E1442_486,,,,0.9739,
E1455_298,,,0.59639,,
E1565_291,0.58233,,,,
E823_204,,,0.40763,,
E844_168,,,0.33534,,
E732_90,,0.17870999999999998,,,
E724_378,,0.75703,,,
E779_231,,0.46185,,,
E1623_231,,0.46185,,,
E1491_471,,,0.94378,,
E515_256,,,,,0.51205
E578_334,,,0.66867,,
E1770_271,,0.5421699999999999,,,
E274_320,,0.64056,,,
E102_335,,,,0.67068,
E949_284,,,0.5682699999999999,,
E796_68,,,,,0.13454000000000002
E572_55,,,,,0.10843
E1499_257,,0.5140600000000001,,,
E1528_337,,,0.6747,,
E1790_162,,,,,0.32329
E1495_369,0.7389600000000001,,,,
E367_87,,,,,0.17269
E1283_10,,,0.01807,,
E1192_426,,0.85341,,,
E961_120,,0.23895999999999998,,,
E1399_450,,,0.90161,,
E1058_409,,,,0.8192799999999999,
E13_7,,0.01205,,,
E789_57,,,0.11245,,
E155_313,,,0.62651,,
E454_244,,,,0.48795,
E1226_331,,,,,0.66265
E1783_241,,0.48193,,,
E1552_424,,0.8494,,,
E366_88,,,0.1747,,
E1901_154,,,0.30723,,
E1990_474,,,0.9498,,
E406_325,,,0.6506,,
E440_52,,0.10240999999999999,,,
E1548_100,,,0.1988,,
E39_193,,0.38554,,,
E1537_435,0.87149,,,,
E8_463,,,0.92771,,
E1993_137,,,0.27309,,
E1933_371,,0.74297,,,
E387_380,0.7610399999999999,,,,
E1371_294,,,,,0.58835
E225_245,,,,0.48996000000000006,
E219_321,,,0.64257,,
E1569_63,,,0.1245,,
E1696_296,,0.59237,,,
E1674_278,,,,,0.5562199999999999
E1532_388,,,,,0.7771100000000001
E1251_58,,0.11445999999999999,,,
E890_414,,,,0.8293200000000001,
E193_351,,0.70281,,,
E1157_364,,,0.72892,,
E442_183,,,0.36546,,
E138_250,,,0.5,,
E1880_444,,,,0.88956,
E623_95,,0.18875999999999998,,,
E66_390,,,,0.78112,
E1094_136,,,0.27108000000000004,,
E1807_442,,0.88554,,,
E252_457,,,,,0.91566
E1744_473,,,0.9477899999999999,,
E287_129,,,0.25703000000000004,,
E1457_54,,0.10643,,,
E1700_396,,0.7931699999999999,,,
E411_459,,,,0.9196799999999999,
E390_279,,0.55823,,,
E1277_62,,,0.12249000000000002,,
E809_39,,,,,0.07631
E1600_429,,,0.85944,,
E1038_353,,0.7068300000000001,,,
E751_223,,,,,0.44578
E641_480,,0.96185,,,
E955_247,,,0.49398000000000003,,
E1401_446,,,0.8935700000000001,,
E638_374,,0.7490000000000001,,,
E1963_178,,,,,0.35541999999999996
E654_291,,0.58233,,,
E618_412,,,0.8253,,
E61_424,,0.8494,,,
E934_222,,,,,0.44378
E1730_63,,,0.1245,,
E1752_127,,,0.25301,,
E591_124,,0.24699000000000002,,,
E341_139,,,,0.27710999999999997,
E984_350,,,,,0.7008
E558_365,,,,,0.73092
E79_124,,,0.24699000000000002,,
E531_13,,,0.0241,,
E373_126,,,,,0.251
E421_337,,,0.6747,,
E1489_42,,,0.08233,,
E822_418,,,,,0.83735
E1982_202,,,,,0.40360999999999997
E322_470,,,,,0.9417700000000001
E584_301,,,,,0.60241
E209_403,0.80723,,,,
E1394_476,,0.9538200000000001,,,
E699_66,0.13052,,,,
E1219_114,,0.22691,,,
E484_338,,,0.67671,,
E32_333,,,0.66667,,
E1608_378,,0.75703,,,
E1413_169,,0.33735,,,
E203_342,,0.68474,,,
E1787_333,,,0.66667,,
E1287_194,,0.38755,,,
E1896_435,,,,,0.87149
E621_481,,0.96386,,,
E1327_255,0.5100399999999999,,,,
E43_411,,,,,0.82329
E1322_61,,0.12047999999999999,,,
E988_48,,0.09437999999999999,,,
E952_70,,0.13855,,,
E1323_230,,0.45983999999999997,,,
E1872_334,,,,0.66867,
E1588_185,,0.36948000000000003,,,
E1396_355,,0.7108399999999999,,,
E1296_2,,,,,0.00201
E1824_246,,,0.49196999999999996,,
E740_144,,,,,0.28715
E479_316,0.63253,,,,
E1006_132,,,0.26305,,
E379_159,,0.31727,,,
E1971_214,,0.42771000000000003,,,
E489_187,,0.37349,,,
E67_171,,,0.34137,,
E389_458,,,0.9176700000000001,,
E579_129,,0.25703000000000004,,,
E646_12,,0.022090000000000002,,,
E862_436,,0.87349,,,
E1112_275,,,0.5502,,
E648_145,,0.28916,,,
E268_188,,0.3755,,,
E1321_150,,,0.2992,,
E1232_385,,,0.77108,,
E97_361,,,0.7228899999999999,,
E1856_139,,,,,0.27710999999999997
E152_128,,0.25501999999999997,,,
E174_365,,0.73092,,,
E1913_407,,,,,0.81526
E1418_39,,0.07631,,,
E110_335,,,0.67068,,
E551_44,,,,,0.08635
E1865_428,,,,,0.8574299999999999
E989_450,,,,0.90161,
E59_129,,0.25703000000000004,,,
E1739_405,,0.81124,,,
E1712_160,,,,,0.31928
E1853_464,,,0.9297200000000001,,
E1633_122,,0.24297,,,
E512_145,,,0.28916,,
E1027_351,,0.70281,,,
E1047_428,,0.8574299999999999,,,
E631_402,,,0.8052199999999999,,
E356_307,0.61446,,,,
E1586_35,,,0.06827000000000001,,
E588_338,,,,,0.67671
E134_98,,,0.19478,,
E1349_158,,,,,0.31526
E1621_387,,,0.7751,,
E659_406,,0.81325,,,
E23_243,,0.48594,,,
E1708_300,,,,,0.6004
E280_1,,,,0.0,
E1658_407,,,0.81526,,
E768_88,,,0.1747,,
E1032_373,,,0.7469899999999999,,
E795_452,,,0.9056200000000001,,
E1535_465,,0.93173,,,
E10_479,,,,0.9598399999999999,
E1836_449,,0.8996,,,
E1861_138,,,,,0.2751
E972_400,,,,,0.8012
E323_2,,,,,0.00201
E1522_31,,,,,0.060239999999999995
E1286_425,,0.85141,,,
E810_274,,,0.54819,,
E186_366,,,,,0.73293
E290_53,,,,,0.10442
E1478_160,,,0.31928,,
E1102_76,,0.1506,,,
E1360_219,,,0.43775,,
E447_247,,,,,0.49398000000000003
E1847_305,,,0.61044,,
E1980_188,,,,,0.3755
E1443_454,,,0.90964,,
E75_235,,,,,0.46988
E1411_458,0.9176700000000001,,,,
E1813_377,0.75502,,,,
E1650_296,,0.59237,,,
E234_487,,,0.9759,,
E877_135,,,,,0.26908000000000004
E1111_77,,,,,0.15261
E1757_113,,0.2249,,,
E224_476,,,0.9538200000000001,,
E907_64,,,0.12650999999999998,,
E1558_333,,,0.66667,,
E519_57,,,,,0.11245
E1260_432,0.86546,,,,
E594_13,,0.0241,,,
E1080_317,,,0.63454,,
E353_493,,0.98795,,,
E153_430,,0.86145,,,
E57_255,,0.5100399999999999,,,
E103_274,,,,,0.54819
E599_337,,,0.6747,,
E1056_168,0.33534,,,,
E1084_137,,0.27309,,,
E93_179,,,,,0.35743
E26_485,0.9718899999999999,,,,
E286_489,,,0.9799200000000001,,
E1086_322,,0.64458,,,
E560_307,,,,,0.61446
E1575_201,,,,,0.40160999999999997
E1900_380,,0.7610399999999999,,,
E460_2,,0.00201,,,
E201_421,,,,,0.8433700000000001
E1046_41,,,,,0.08032
E1858_253,,0.50602,,,
E802_278,,,0.5562199999999999,,
E589_137,,0.27309,,,
E1204_162,0.32329,,,,
E1105_143,,,0.28514,,
E690_173,,,0.34538,,
E1125_360,,,,,0.72088
E1404_208,,,0.41566000000000003,,
E465_171,,,0.34137,,
E1525_191,0.38153000000000004,,,,
E223_282,,,0.56426,,
E1932_303,,,0.60643,,
E1359_220,,,,,0.43976000000000004
E516_341,,,,0.6827300000000001,
E1272_414,,,,,0.8293200000000001
E1448_56,,,,,0.11044000000000001
E426_308,,,0.61647,,
E1361_32,,,0.06225,,
E981_274,,,,,0.54819
E1643_266,,,0.53213,,
E497_32,,,0.06225,,
E1585_170,0.33936,,,,
E1199_359,,0.71888,,,
E716_90,,,,,0.17870999999999998
E1202_272,,0.54418,,,
E806_249,,,0.49799,,
E1449_301,,,,,0.60241
E412_220,,,0.43976000000000004,,
E1240_142,,0.28313,,,
E544_437,,0.8755,,,
E720_122,,0.24297,,,
E260_470,,0.9417700000000001,,,
E1863_357,,,0.71486,,
E200_362,,0.7249,,,
E506_373,,0.7469899999999999,,,
E585_370,,,0.7409600000000001,,
E914_448,,0.89759,,,
E1137_196,,0.39157,,,
E1163_420,,0.8413700000000001,,,
E1194_60,,0.11847,,,
E1141_30,,0.05823,,,
E1114_232,,,0.46386000000000005,,
E1831_262,,,0.5241,,
E427_241,0.48193,,,,
E144_91,,,,,0.18072
E1793_327,,0.65462,,,
E1637_114,,,0.22691,,
E1796_349,,,,0.6988,
E1920_164,,,,,0.32731
E715_383,,,0.76707,,
E85_270,,,0.5401600000000001,,
E1988_246,,,,,0.49196999999999996
E689_141,,0.28112,,,
E1895_201,,,,,0.40160999999999997
E986_358,,,0.71687,,
E5_109,,0.21686999999999998,,,
E1069_272,,,,,0.54418
E450_81,,0.16064,,,
E459_25,,,0.04819,,
E1095_375,,,,,0.7509999999999999
E1116_169,,,0.33735,,
E679_148,,,0.29518,,
E1021_381,,0.76305,,,
E121_264,,,0.5281100000000001,,
E1825_336,,,0.67269,,
E1280_428,,,,,0.8574299999999999
E1994_38,,,,,0.0743
E1151_425,,,0.85141,,
E38_171,,,0.34137,,
E596_6,,0.01004,,,
E680_275,0.5502,,,,
E207_493,,0.98795,,,
E1191_193,,,0.38554,,
E213_359,,,,,0.71888
E832_13,,0.0241,,,
E1767_159,,,0.31727,,
E409_413,,,,,0.82731
E523_65,,,0.12850999999999999,,
E1768_297,,,0.59438,,
E265_326,,0.65261,,,
E1918_115,,0.22891999999999998,,,
E921_288,,,,,0.57631
E1412_450,,0.90161,,,
E142_176,,0.35141,,,
E1291_169,,0.33735,,,
E1574_217,,0.43373,,,
E1759_365,0.73092,,,,
E340_357,0.71486,,,,
E214_106,,0.21084,,,
E1725_263,,,0.5261,,
E798_205,,,,,0.40963999999999995
E143_34,,,,,0.06627000000000001
E1672_467,0.93574,,,,
E1462_44,,,0.08635,,
E726_493,,0.98795,,,
E413_345,,,,,0.69076
E306_201,,,0.40160999999999997,,
E951_498,,0.9979899999999999,,,
E1792_461,,,0.92369,,
E1366_184,,,,,0.36746999999999996
E936_483,,,0.9678700000000001,,
E1450_267,,0.53414,,,
E1155_246,,,0.49196999999999996,,
E908_132,,0.26305,,,
E439_362,,0.7249,,,
E1974_391,,0.78313,,,
E1427_105,,0.20884,,,
E92_239,,,0.47791000000000006,,
E557_33,,0.06426,,,
E1126_305,,,0.61044,,
E1881_191,,0.38153000000000004,,,
E616_231,,,,,0.46185
E1716_452,,,,,0.9056200000000001
E522_489,,0.9799200000000001,,,
E896_308,,0.61647,,,
E1589_451,,0.90361,,,
E401_139,,0.27710999999999997,,,
E1692_221,,,,,0.44177
E1238_137,,,,,0.27309
E1888_136,,0.27108000000000004,,,
E1734_51,,,0.1004,,
E1811_414,,,0.8293200000000001,,
E147_138,,0.2751,,,
E1368_114,,0.22691,,,
E1487_67,,,0.13253,,
E853_361,,0.7228899999999999,,,
E510_493,,,0.98795,,
E267_144,,0.28715,,,
E303_388,,,0.7771100000000001,,
E1673_19,,,,,0.03614
E1386_126,,0.251,,,
E1206_281,,,,,0.56225
E1992_138,,,,,0.2751
E182_176,,0.35141,,,
E1663_365,,0.73092,,,
E1454_249,,,,,0.49799
E1642_150,,,0.2992,,
E1849_326,,,0.65261,,
E168_417,,,0.83534,,
E1570_393,,,0.78715,,
E320_91,,0.18072,,,
E1019_45,,,,,0.08835
E1026_399,0.7992,,,,
E1781_430,,0.86145,,,
E1430_29,,,,,0.056220000000000006
E1844_87,,,0.17269,,
E893_58,,,,,0.11445999999999999
E1786_40,,0.07831,,,
E1654_390,,,0.78112,,
E1864_189,,,0.37751,,
E1702_290,,0.58032,,,
E859_382,,0.7650600000000001,,,
E18_444,,0.88956,,,
E723_43,,0.08434,,,
E1997_152,,0.30321,,,
E474_332,,0.66466,,,
E992_415,,0.8313299999999999,,,
E968_458,,0.9176700000000001,,,
E1064_427,,0.8554200000000001,,,
E1023_483,,,,,0.9678700000000001
E681_178,,0.35541999999999996,,,
E230_448,,,,,0.89759
E405_225,,0.4498,,,
E334_185,,,,,0.36948000000000003
E423_248,,0.49598000000000003,,,
E195_3,,0.00402,,,
E1107_278,,,,,0.5562199999999999
E1568_459,,0.9196799999999999,,,
E131_167,,,,,0.33333
E746_322,,0.64458,,,
E14_322,,,,0.64458,
E1959_362,,,,,0.7249
E430_161,,,0.32129,,
E1613_417,,,0.83534,,
E1326_314,,0.62851,,,
E309_181,0.36145,,,,
E100_126,,0.251,,,
E1942_190,0.37951999999999997,,,,
E610_308,,0.61647,,,
E1878_339,,0.67871,,,
E241_178,,0.35541999999999996,,,
E45_198,,,0.39558000000000004,,
E1008_151,0.3012,,,,
E281_253,,0.50602,,,
E1299_411,,,0.82329,,
E1083_387,,0.7751,,,
E852_357,,,0.71486,,
E1857_213,,,0.4257,,
E1704_480,,0.96185,,,
E376_330,,0.66064,,,
E63_93,,,0.18474000000000002,,
E1196_388,,0.7771100000000001,,,
E625_248,,0.49598000000000003,,,
E298_269,,,,,0.53815
E1337_252,,,,0.50402,
E1300_371,,,,,0.74297
E841_136,,0.27108000000000004,,,
E1302_267,,,,,0.53414
E1465_67,,,,,0.13253
E266_204,0.40763,,,,
E34_112,,0.22289,,,
E1822_474,,0.9498,,,
E1498_300,,,,,0.6004
E385_126,,,0.251,,
E604_60,,,0.11847,,
E1379_490,,,0.98193,,
E1497_62,,,0.12249000000000002,,
E1715_226,,0.45181000000000004,,,
E708_88,,0.1747,,,
E736_258,,,,,0.5160600000000001
E525_226,,0.45181000000000004,,,
E1479_267,0.53414,,,,
E415_127,,0.25301,,,
E765_375,,,0.7509999999999999,,
E313_81,,0.16064,,,
E911_290,,,,,0.58032
E1607_354,,,,,0.7088399999999999
E752_115,,0.22891999999999998,,,
E1113_346,,,0.69277,,
E162_204,,,0.40763,,
E1406_149,,,0.29719,,
E1515_159,,,,,0.31727
E1763_266,,0.53213,,,
E333_477,,,0.9558200000000001,,
E652_494,,0.9899600000000001,,,
E1471_35,0.06827000000000001,,,,
E1477_450,,,0.90161,,
E472_284,,0.5682699999999999,,,
E1581_214,,0.42771000000000003,,,
E1517_39,,0.07631,,,
E1850_343,,,0.68675,,
E873_432,,0.86546,,,
E1995_243,,,,,0.48594
E292_319,0.63855,,,,
E475_382,,,0.7650600000000001,,
E1556_21,,0.04016,,,
E1694_402,,,0.8052199999999999,,
E1812_198,,,,,0.39558000000000004
E335_73,,,,,0.14458
E1138_183,,,0.36546,,
E359_24,,0.04618,,,
E464_66,,0.13052,,,
E950_72,,0.14257,,,
E971_298,,,0.59639,,
E811_85,,,0.16867000000000001,,
E1951_243,,,0.48594,,
E882_145,,,,,0.28916
E965_190,,,,0.37951999999999997,
E1124_119,,,0.23695,,
E264_418,,,0.83735,,
E1502_140,,0.27912,,,
E1127_53,,,,,0.10442
E490_88,0.1747,,,,
E1190_477,,,,,0.9558200000000001
E576_8,,,,,0.01406
E419_183,,,0.36546,,
E1249_55,,,,,0.10843
E1341_379,,0.7590399999999999,,,
E1816_241,,,0.48193,,
E197_246,,,0.49196999999999996,,
E206_53,0.10442,,,,
E141_223,,,0.44578,,
E1854_368,,,,,0.73695
E1179_386,,,0.7730899999999999,,
E305_457,,,0.91566,,
E755_486,,0.9739,,,
E1119_364,,,0.72892,,
E1711_268,,,0.53614,,
E363_145,,0.28916,,,
E1758_76,,,,,0.1506
E1634_489,,,,,0.9799200000000001
E1914_179,,,0.35743,,
E1709_87,,,0.17269,,
E982_183,,0.36546,,,
E617_159,,0.31727,,,
E799_436,,0.87349,,,
E1410_150,,0.2992,,,
E1437_304,,0.60843,,,
E1336_29,,0.056220000000000006,,,
E683_368,,,,,0.73695
E1312_302,,0.60442,,,
E1459_396,,,,,0.7931699999999999
E42_29,,,,,0.056220000000000006
E1231_199,0.39759,,,,
E1285_461,,0.92369,,,
E1962_445,,,,0.8915700000000001,
E1885_160,,,,0.31928,
E467_61,,,,,0.12047999999999999
E1930_449,,,0.8996,,
E1218_117,,0.23293000000000003,,,
E194_287,,,,,0.5743
E650_294,,0.58835,,,
E1305_309,,,0.61847,,
E568_72,,0.14257,,,
E1169_382,,,,,0.7650600000000001
E1693_227,,0.45382,,,
E1934_24,,,0.04618,,
E1909_169,0.33735,,,,
E979_112,,,,0.22289,
E466_239,,,0.47791000000000006,,
E68_30,,,0.05823,,
E1109_316,,,0.63253,,
E1087_69,,,0.13655,,
E1848_458,,0.9176700000000001,,,
E331_122,,,0.24297,,
E1334_304,,0.60843,,,
E1073_473,,,,,0.9477899999999999
E838_369,,0.7389600000000001,,,
E257_154,,,0.30723,,
E1619_47,,,,,0.09237000000000001
E693_227,0.45382,,,,
E788_185,,,0.36948000000000003,,
E633_106,,,,,0.21084
E425_119,,0.23695,,,
E164_364,,0.72892,,,
E1784_226,,,,,0.45181000000000004
E1560_187,,,,,0.37349
E784_211,0.42168999999999995,,,,
E1139_6,,,,,0.01004
E1160_166,,,0.33133,,
E1701_286,,,0.57229,,
E1941_11,,,0.02008,,
E289_453,,,,,0.9076299999999999
E210_274,,,,,0.54819
E991_279,,,,,0.55823
E403_398,,0.79719,,,
E236_112,,0.22289,,,
E1164_2,,,0.00201,,
E1776_356,,,0.71285,,
E792_334,,,0.66867,,
E1662_471,,,0.94378,,
E564_431,,0.86345,,,
E1463_369,,,,,0.7389600000000001
E431_401,,0.8032100000000001,,,
E1949_92,,,0.18273,,
E316_406,,0.81325,,,
E1514_448,,,,,0.89759
E65_322,,,0.64458,,
E74_222,,,0.44378,,
E1579_168,,0.33534,,,
E444_434,,,0.8694799999999999,,
E1922_140,,0.27912,,,
E1255_496,,,0.99398,,
E325_205,,,,,0.40963999999999995
E1178_389,,0.77912,,,
E132_114,,0.22691,,,
E899_380,,,0.7610399999999999,,
E1542_372,,,,,0.74498
E910_68,,,,,0.13454000000000002
E89_88,,,,,0.1747
E1402_299,,,,,0.59839
E1629_198,,0.39558000000000004,,,
E537_291,,,0.58233,,
E445_75,,,,0.14859,
E636_12,,,,0.022090000000000002,
E748_293,,,,,0.58635
E880_103,,,0.20481999999999997,,
E845_430,,0.86145,,,
E1624_107,,,0.21285,,
E16_235,,,,,0.46988
E1156_44,,,0.08635,,
E1265_187,,0.37349,,,
E759_217,,0.43373,,,
E124_249,,,,0.49799,
E380_141,,0.28112,,,
E120_272,,0.54418,,,
E488_65,,,,,0.12850999999999999
E1393_345,,,,,0.69076
E1760_366,,,0.73293,,
E1335_95,,,0.18875999999999998,,
E1440_407,,,,,0.81526
E1370_423,,,,,0.84739
E757_424,,,,,0.8494
E1530_98,,,,,0.19478
E1647_429,,0.85944,,,
E122_401,,0.8032100000000001,,,
E1628_145,,,,0.28916,
E764_324,,,,,0.64859
E561_480,,,,0.96185,
E261_340,,0.68072,,,
E27_453,,0.9076299999999999,,,
E987_293,,,0.58635,,
E1615_71,,0.14056,,,
E307_47,,,0.09237000000000001,,
E778_94,,0.18675,,,
E1945_251,,,,0.5020100000000001,
E1320_46,,0.09036,,,
E1622_46,,,0.09036,,
E473_360,,,0.72088,,
E246_93,,,,,0.18474000000000002
E498_434,,0.8694799999999999,,,
E1062_348,0.6967899999999999,,,,
E1387_78,,,0.15462,,
E1074_375,,0.7509999999999999,,,
E1915_278,,,,,0.5562199999999999
E1785_270,,,,,0.5401600000000001
E46_105,,0.20884,,,
E1871_428,,0.8574299999999999,,,
E1801_266,,,0.53213,,
E1795_77,,,0.15261,,
E1416_456,,,,,0.91365
E499_496,,0.99398,,,
E1611_446,,,,,0.8935700000000001
E973_380,,,0.7610399999999999,,
E311_349,,,,,0.6988
E1227_109,,,,,0.21686999999999998
E358_189,,0.37751,,,
E725_60,,,,,0.11847
E227_487,,0.9759,,,
E1210_205,,,0.40963999999999995,,
E1573_258,,0.5160600000000001,,,
E644_399,,,0.7992,,
E56_213,,,0.4257,,
E1314_210,,,0.41968,,
E1473_391,,0.78313,,,
E25_174,,,,,0.34739000000000003
E501_246,,,,,0.49196999999999996
E1729_291,,,0.58233,,
E354_213,,,0.4257,,
E1682_461,,,,,0.92369
E1030_457,,,,,0.91566
E487_103,,,0.20481999999999997,,
E947_262,,,0.5241,,
E1773_445,,,,,0.8915700000000001
E580_117,,0.23293000000000003,,,
E382_339,,0.67871,,,
E507_449,,,,,0.8996
E30_240,,0.47991999999999996,,,
E414_216,,0.43173,,,
E597_230,,,,,0.45983999999999997
E1703_219,,,,0.43775,
E1417_412,,,0.8253,,
E524_57,,,0.11245,,
E272_371,,,0.74297,,
E639_125,,,0.249,,
E1732_32,,,0.06225,,
E1392_496,,0.99398,,,
E1060_30,,0.05823,,,
E550_323,,,,,0.64659
E240_199,,,0.39759,,
E1602_96,,,0.19075999999999999,,
E786_220,,0.43976000000000004,,,
E1926_212,,0.42368999999999996,,,
E658_10,,,,,0.01807
E1303_393,,,,,0.78715
E251_57,,0.11245,,,
E842_281,,,,,0.56225
E1328_39,,,0.07631,,
E233_158,,,,,0.31526
E1832_382,,,,,0.7650600000000001
E111_88,,0.1747,,,
E1806_176,,,,,0.35141
E967_108,,0.21486,,,
E962_202,,,,,0.40360999999999997
E1130_131,,0.26104,,,
E1185_107,0.21285,,,,
E1815_46,,,0.09036,,
E667_144,,,,0.28715,
E1476_308,,,0.61647,,
E627_122,,0.24297,,,
E17_197,,,0.39357,,
E1554_136,,,0.27108000000000004,,
E548_419,,,0.83936,,
E782_245,,,,,0.48996000000000006
E1582_221,,0.44177,,,
E1344_306,,,0.61245,,
E1358_142,,,0.28313,,
E271_134,,0.26707,,,
E20_291,,0.58233,,,
E1422_276,,,,,0.5522100000000001
E1063_156,,,,,0.31124
E1970_58,,,0.11445999999999999,,
E417_468,,,,,0.93775
E343_199,,,0.39759,,
E1814_59,,,0.11647,,
E1956_3,,,0.00402,,
E1079_467,,,,,0.93574
E135_148,,,0.29518,,
E820_113,,0.2249,,,
E1241_347,,,0.6947800000000001,,
E1152_175,,,,,0.3494
E700_243,0.48594,,,,
E1357_488,,0.9779100000000001,,,
E55_389,0.77912,,,,
E1331_165,,,,,0.32932
E416_195,,,,,0.38956
E424_324,,0.64859,,,
E662_365,,0.73092,,,
E1180_199,,,,,0.39759
E1935_496,,0.99398,,,
E1567_246,0.49196999999999996,,,,
E739_156,,,0.31124,,
E1591_468,,0.93775,,,
E1907_487,,0.9759,,,
E1201_359,,0.71888,,,
E663_184,,,,,0.36746999999999996
E920_313,,,0.62651,,
E559_243,,,0.48594,,
E1504_387,0.7751,,,,
E1991_167,,,0.33333,,
E148_140,,,0.27912,,
E1239_304,,,0.60843,,
E707_426,,,0.85341,,
E1090_307,,0.61446,,,
E977_130,,,0.25904,,
E1689_442,,,,,0.88554
E199_383,,0.76707,,,
E966_372,,0.74498,,,
E834_312,,,0.6245,,
E1353_41,,,,,0.08032
E1284_96,,,,,0.19075999999999999
E869_280,,,0.56024,,
E1176_280,,,,,0.56024
E1546_42,,0.08233,,,
E804_302,,,0.60442,,
E1257_163,,0.3253,,,
E721_184,,0.36746999999999996,,,
E1423_336,,,,0.67269,
E1057_200,,0.3996,,,
E1374_494,,0.9899600000000001,,,
E1875_302,,,0.60442,,
E396_180,,,,,0.35944
E1584_429,,0.85944,,,
E422_412,,0.8253,,,
E130_65,,0.12850999999999999,,,
E1655_135,,0.26908000000000004,,,
E1936_395,,,0.7911600000000001,,
E150_88,,,,,0.1747
E1808_362,,,,,0.7249
E1841_120,,,,,0.23895999999999998
E1071_191,,0.38153000000000004,,,
E1845_91,,0.18072,,,
E1020_357,,,0.71486,,
E985_191,,,0.38153000000000004,,
E1010_221,0.44177,,,,
E508_271,0.5421699999999999,,,,
E1089_239,,0.47791000000000006,,,
E682_188,,0.3755,,,
E469_276,,,,,0.5522100000000001
E235_272,,,,,0.54418
E737_181,,,0.36145,,
