,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4,PseudoTime5
E516_121,,0.24095999999999998,,,
E1859_55,0.10843,,,,
E212_227,,,0.45382,,
E1522_170,,,0.33936,,
E1832_293,,0.58635,,,
E1963_46,,,,0.09036,
E1163_223,0.44578,,,,
E1752_236,,0.47189,,,
E1857_307,0.61446,,,,
E671_444,0.88956,,,,
E876_180,,0.35944,,,
E1564_428,,,,0.8574299999999999,
E54_7,0.01205,,,,
E1398_190,0.37951999999999997,,,,
E926_58,0.11445999999999999,,,,
E1977_124,,,0.24699000000000002,,
E159_270,,0.5401600000000001,,,
E152_310,0.62048,,,,
E561_21,0.04016,,,,
E616_402,,,,0.8052199999999999,
E1299_440,,,0.8815299999999999,,
E621_87,,,0.17269,,
E1850_266,,,0.53213,,
E1484_116,,0.23092,,,
E398_462,,0.9257,,,
E1291_15,0.028110000000000003,,,,
E859_315,0.63052,,,,
E1875_60,0.11847,,,,
E284_362,,,0.7249,,
E1818_391,0.78313,,,,
E1127_318,,0.63655,,,
E439_176,,0.35141,,,
E216_165,,0.32932,,,
E1085_387,0.7751,,,,
E377_420,,0.8413700000000001,,,
E978_116,,,0.23092,,
E1326_189,0.37751,,,,
E441_123,0.24498000000000003,,,,
E1381_150,,,,,0.2992
E61_223,0.44578,,,,
E450_51,,,0.1004,,
E1710_182,0.36345,,,,
E1966_485,,,0.9718899999999999,,
E615_276,,,,0.5522100000000001,
E1880_419,0.83936,,,,
E590_136,,0.27108000000000004,,,
E1510_474,,0.9498,,,
E1160_77,,0.15261,,,
E651_182,0.36345,,,,
E1999_450,,0.90161,,,
E285_406,,0.81325,,,
E700_120,,0.23895999999999998,,,
E921_448,,0.89759,,,
E1328_181,,0.36145,,,
E340_311,,0.62249,,,
E1514_301,,,,0.60241,
E1885_58,,0.11445999999999999,,,
E1807_141,0.28112,,,,
E70_183,0.36546,,,,
E781_330,0.66064,,,,
E241_76,,0.1506,,,
E1423_184,,0.36746999999999996,,,
E1274_223,0.44578,,,,
E771_210,,0.41968,,,
E277_398,,,,,0.79719
E10_261,,0.5220899999999999,,,
E840_323,,,0.64659,,
E716_439,0.8795200000000001,,,,
E347_460,0.92169,,,,
E41_429,0.85944,,,,
E732_12,,,0.022090000000000002,,
E766_137,,0.27309,,,
E858_328,,0.65663,,,
E572_123,,,,0.24498000000000003,
E1149_266,0.53213,,,,
E1722_363,,0.7269100000000001,,,
E1301_90,0.17870999999999998,,,,
E611_288,,,0.57631,,
E66_51,,0.1004,,,
E1540_254,,,0.50803,,
E1076_131,,0.26104,,,
E341_18,,0.03414,,,
E36_31,,0.060239999999999995,,,
E1547_113,0.2249,,,,
E511_43,,0.08434,,,
E375_137,0.27309,,,,
E1817_465,,0.93173,,,
E1320_229,0.45783,,,,
E1876_341,0.6827300000000001,,,,
E105_161,,0.32129,,,
E1613_493,,0.98795,,,
E556_353,,,0.7068300000000001,,
E905_430,,,,,0.86145
E1560_62,,,0.12249000000000002,,
E369_338,0.67671,,,,
E687_182,0.36345,,,,
E1938_33,,,0.06426,,
E1659_121,,,,0.24095999999999998,
E1362_26,,,0.0502,,
E812_23,0.044180000000000004,,,,
E870_219,,,,,0.43775
E900_304,,,0.60843,,
E1086_216,0.43173,,,,
E1131_46,,,,0.09036,
E476_327,,0.65462,,,
E253_186,,0.37149,,,
E1203_228,,0.45582,,,
E1111_353,,0.7068300000000001,,,
E1871_462,,0.9257,,,
E692_1,,,,0.0,
E797_324,,,0.64859,,
E99_283,,,0.5662699999999999,,
E506_491,,,0.9839399999999999,,
E196_417,0.83534,,,,
E1361_315,,,0.63052,,
E1889_230,,,0.45983999999999997,,
E584_91,,,0.18072,,
E1641_242,,,,,0.48394
E1948_395,,,0.7911600000000001,,
E352_387,,0.7751,,,
E1839_463,0.92771,,,,
E533_450,,0.90161,,,
E1316_387,0.7751,,,,
E1260_432,,0.86546,,,
E1434_294,,0.58835,,,
E1801_416,,,,,0.8333299999999999
E1263_144,,,0.28715,,
E571_404,0.80924,,,,
E672_52,,,0.10240999999999999,,
E59_204,0.40763,,,,
E436_234,,,,0.46787,
E1373_329,,0.65863,,,
E1912_22,,,0.04217,,
E674_38,,,0.0743,,
E519_237,,0.4739,,,
E1339_456,,,0.91365,,
E790_242,0.48394,,,,
E1218_407,0.81526,,,,
E1742_306,0.61245,,,,
E1171_82,,0.16265,,,
E1671_452,0.9056200000000001,,,,
E809_498,,,0.9979899999999999,,
E1439_140,0.27912,,,,
E1473_149,,,0.29719,,
E202_313,,,0.62651,,
E1364_479,,0.9598399999999999,,,
E1225_465,,,0.93173,,
E1609_111,,0.22088000000000002,,,
E1446_411,,,0.82329,,
E1753_342,0.68474,,,,
E318_193,,,0.38554,,
E941_434,0.8694799999999999,,,,
E1144_282,,0.56426,,,
E894_78,,0.15462,,,
E1244_198,,,0.39558000000000004,,
E1757_281,,0.56225,,,
E1089_16,,0.030119999999999997,,,
E125_447,,,,0.8955799999999999,
E127_394,,0.7891600000000001,,,
E1575_31,0.060239999999999995,,,,
E319_460,,0.92169,,,
E939_121,0.24095999999999998,,,,
E1433_195,,,0.38956,,
E454_222,0.44378,,,,
E1681_67,,0.13253,,,
E433_441,,,,,0.8835299999999999
E447_316,0.63253,,,,
E1775_342,0.68474,,,,
E1255_11,,,0.02008,,
E965_477,,0.9558200000000001,,,
E1786_172,0.34337,,,,
E1897_50,0.09838999999999999,,,,
E1293_470,,,0.9417700000000001,,
E850_294,,0.58835,,,
E1119_53,,0.10442,,,
E384_192,0.38353000000000004,,,,
E252_367,,0.7349399999999999,,,
E1689_173,,,0.34538,,
E1300_440,,,0.8815299999999999,,
E50_222,,,0.44378,,
E631_23,,,0.044180000000000004,,
E154_276,0.5522100000000001,,,,
E262_325,0.6506,,,,
E317_194,0.38755,,,,
E899_140,,0.27912,,,
E1229_185,,,0.36948000000000003,,
E1417_227,0.45382,,,,
E1096_68,,0.13454000000000002,,,
E424_153,,,0.30522,,
E1420_241,,0.48193,,,
E835_440,,0.8815299999999999,,,
E1528_264,,0.5281100000000001,,,
E701_410,0.82129,,,,
E1922_367,,,0.7349399999999999,,
E1235_79,0.15663,,,,
E1017_120,,,,0.23895999999999998,
E1072_456,,,0.91365,,
E633_489,0.9799200000000001,,,,
E1930_345,,,0.69076,,
E1656_407,,0.81526,,,
E942_471,0.94378,,,,
E311_321,0.64257,,,,
E1482_475,,,0.95181,,
E378_191,,0.38153000000000004,,,
E807_107,0.21285,,,,
E1233_23,,0.044180000000000004,,,
E1455_11,,,0.02008,,
E453_252,,,0.50402,,
E709_47,0.09237000000000001,,,,
E187_11,,0.02008,,,
E982_133,,0.26506,,,
E1045_496,0.99398,,,,
E1303_245,,,,0.48996000000000006,
E383_194,,,,,0.38755
E977_340,,,0.68072,,
E356_351,,0.70281,,,
E1698_435,0.87149,,,,
E1870_197,,,0.39357,,
E1846_346,,0.69277,,,
E863_173,,0.34538,,,
E525_151,,,0.3012,,
E1324_106,,,0.21084,,
E1232_405,,0.81124,,,
E1707_6,0.01004,,,,
E1928_298,,,0.59639,,
E314_18,,0.03414,,,
E1519_169,,0.33735,,,
E1241_144,,0.28715,,,
E1521_121,,0.24095999999999998,,,
E1700_282,,0.56426,,,
E1275_153,,0.30522,,,
E823_218,0.43573999999999996,,,,
E754_485,0.9718899999999999,,,,
E1619_307,,0.61446,,,
E189_254,,,0.50803,,
E908_167,,0.33333,,,
E1597_209,,,0.41767,,
E1668_128,,0.25501999999999997,,,
E1513_79,0.15663,,,,
E228_106,,,,,0.21084
E1649_358,,,0.71687,,
E1942_441,,0.8835299999999999,,,
E460_406,0.81325,,,,
E19_325,,0.6506,,,
E206_124,,0.24699000000000002,,,
E1740_265,,,0.53012,,
E171_252,,0.50402,,,
E255_223,,,,,0.44578
E710_180,,,0.35944,,
E1723_314,0.62851,,,,
E275_309,,,0.61847,,
E1655_376,,,0.7530100000000001,,
E1058_234,0.46787,,,,
E1577_273,,0.54618,,,
E970_312,,0.6245,,,
E1426_257,,0.5140600000000001,,,
E1018_414,0.8293200000000001,,,,
E1960_324,,,0.64859,,
E913_283,,,0.5662699999999999,,
E883_407,0.81526,,,,
E532_371,,,0.74297,,
E1770_399,,0.7992,,,
E720_220,,0.43976000000000004,,,
E1687_377,,0.75502,,,
E721_233,0.46586000000000005,,,,
E1249_351,0.70281,,,,
E1502_384,,0.76908,,,
E1356_168,0.33534,,,,
E659_336,,0.67269,,,
E359_452,,,0.9056200000000001,,
E882_221,0.44177,,,,
E1631_165,,,0.32932,,
E1266_261,,0.5220899999999999,,,
E63_374,,,0.7490000000000001,,
E259_127,,,,,0.25301
E183_319,,,0.63855,,
E1515_411,,,,0.82329,
E878_493,,0.98795,,,
E1491_369,,0.7389600000000001,,,
E829_355,0.7108399999999999,,,,
E1552_100,0.1988,,,,
E437_205,,0.40963999999999995,,,
E528_253,,0.50602,,,
E158_317,0.63454,,,,
E624_467,0.93574,,,,
E148_177,,0.35341,,,
E1836_138,0.2751,,,,
E261_479,0.9598399999999999,,,,
E917_116,0.23092,,,,
E1148_206,,0.41165,,,
E1053_85,,,,0.16867000000000001,
E1979_369,,0.7389600000000001,,,
E156_278,0.5562199999999999,,,,
E247_412,,,0.8253,,
E1616_239,,0.47791000000000006,,,
E1191_116,,,0.23092,,
E940_245,,0.48996000000000006,,,
E583_90,,,0.17870999999999998,,
E1573_384,,0.76908,,,
E210_5,,0.008029999999999999,,,
E1533_340,0.68072,,,,
E1015_459,,,0.9196799999999999,,
E843_48,,,,0.09437999999999999,
E144_48,,,0.09437999999999999,,
E305_432,,,0.86546,,
E20_48,,0.09437999999999999,,,
E1116_384,,,0.76908,,
E1955_311,,0.62249,,,
E1392_479,0.9598399999999999,,,,
E137_362,,0.7249,,,
E1313_195,,,0.38956,,
E1146_72,0.14257,,,,
E1559_498,0.9979899999999999,,,,
E960_183,,,0.36546,,
E1427_401,,,0.8032100000000001,,
E43_109,0.21686999999999998,,,,
E1409_40,,,0.07831,,
E1911_406,,0.81325,,,
E1498_135,0.26908000000000004,,,,
E231_43,0.08434,,,,
E1363_235,,0.46988,,,
E1830_415,0.8313299999999999,,,,
E199_324,0.64859,,,,
E1189_22,,0.04217,,,
E1165_333,,,,0.66667,
E1043_167,,,0.33333,,
E1302_410,0.82129,,,,
E1675_132,,0.26305,,,
E5_54,,,0.10643,,
E715_173,,,,0.34538,
E358_101,0.2008,,,,
E1091_280,,,,0.56024,
E1862_171,,0.34137,,,
E795_471,,,0.94378,,
E1252_180,0.35944,,,,
E1906_384,,,0.76908,,
E1030_261,,,0.5220899999999999,,
E1114_254,,0.50803,,,
E407_356,0.71285,,,,
E1055_349,,0.6988,,,
E1665_476,,0.9538200000000001,,,
E1635_142,,0.28313,,,
E1280_202,0.40360999999999997,,,,
E291_149,,,0.29719,,
E1471_418,,0.83735,,,
E1248_431,,0.86345,,,
E1766_239,0.47791000000000006,,,,
E1036_166,,0.33133,,,
E985_383,,,,0.76707,
E1957_76,0.1506,,,,
E1341_250,0.5,,,,
E1022_342,,0.68474,,,
E1394_78,0.15462,,,,
E287_80,0.15863,,,,
E230_358,,0.71687,,,
E726_430,,0.86145,,,
E463_298,,0.59639,,,
E1315_124,0.24699000000000002,,,,
E1824_92,,,0.18273,,
E1872_226,0.45181000000000004,,,,
E1855_310,0.62048,,,,
E123_493,,0.98795,,,
E62_350,,0.7008,,,
E1676_291,0.58233,,,,
E935_280,0.56024,,,,
E310_260,0.52008,,,,
E531_128,,,,,0.25501999999999997
E954_287,,,0.5743,,
E1803_412,,0.8253,,,
E111_392,,0.78514,,,
E46_201,,,0.40160999999999997,,
E1699_229,0.45783,,,,
E404_498,0.9979899999999999,,,,
E856_407,,,,,0.81526
E707_112,,,0.22289,,
E1481_294,0.58835,,,,
E505_310,,,0.62048,,
E1735_265,,0.53012,,,
E1900_360,,0.72088,,,
E389_479,,,0.9598399999999999,,
E1571_158,0.31526,,,,
E468_455,,0.91165,,,
E1725_76,0.1506,,,,
E1034_208,0.41566000000000003,,,,
E810_146,,0.29116,,,
E1706_60,0.11847,,,,
E55_470,0.9417700000000001,,,,
E155_382,,0.7650600000000001,,,
E110_56,,0.11044000000000001,,,
E555_61,0.12047999999999999,,,,
E1150_33,,0.06426,,,
E1009_261,,0.5220899999999999,,,
E1603_2,,,0.00201,,
E895_81,0.16064,,,,
E116_487,0.9759,,,,
E1558_262,,0.5241,,,
E1998_275,,0.5502,,,
E919_135,0.26908000000000004,,,,
E1902_295,0.59036,,,,
E1269_90,,0.17870999999999998,,,
E1355_133,,0.26506,,,
E263_225,0.4498,,,,
E1527_26,,,0.0502,,
E937_95,0.18875999999999998,,,,
E592_466,0.93373,,,,
E1937_60,,0.11847,,,
E1442_400,,0.8012,,,
E1534_324,0.64859,,,,
E842_186,,,0.37149,,
E1680_268,,0.53614,,,
E943_203,0.40562,,,,
E1883_93,,0.18474000000000002,,,
E1578_160,,0.31928,,,
E1683_350,,,0.7008,,
E1309_90,,0.17870999999999998,,,
E585_315,,,,0.63052,
E114_344,,0.68876,,,
E1927_368,,0.73695,,,
E1517_458,0.9176700000000001,,,,
E1952_489,,,,0.9799200000000001,
E267_256,,,0.51205,,
E986_309,,,0.61847,,
E1878_297,0.59438,,,,
E376_305,,0.61044,,,
E1898_309,,,0.61847,,
E717_447,,0.8955799999999999,,,
E1531_94,0.18675,,,,
E837_418,,0.83735,,,
E1760_144,,0.28715,,,
E1065_235,,,0.46988,,
E1506_154,,0.30723,,,
E1371_166,,,,,0.33133
E1546_218,,0.43573999999999996,,,
E395_296,,,,,0.59237
E1158_180,,,0.35944,,
E1438_222,,,0.44378,,
E1059_192,0.38353000000000004,,,,
E1020_142,,,,,0.28313
E472_109,,0.21686999999999998,,,
E218_478,,,0.95783,,
E546_184,,0.36746999999999996,,,
E1129_221,0.44177,,,,
E462_227,,,0.45382,,
E617_166,0.33133,,,,
E1013_482,0.96586,,,,
E1239_303,,0.60643,,,
E235_411,,0.82329,,,
E1973_443,,0.88755,,,
E622_221,,,0.44177,,
E1350_386,,,0.7730899999999999,,
E1981_484,0.96988,,,,
E1639_32,,,,,0.06225
E1010_467,,0.93574,,,
E665_170,,0.33936,,,
E2_132,,0.26305,,,
E88_490,0.98193,,,,
E1661_474,,0.9498,,,
E1601_363,,0.7269100000000001,,,
E162_32,,,0.06225,,
E1896_402,0.8052199999999999,,,,
E1194_40,,,0.07831,,
E689_209,,0.41767,,,
E294_116,0.23092,,,,
E166_352,,0.70482,,,
E225_225,0.4498,,,,
E1431_18,,,0.03414,,
E430_188,0.3755,,,,
E654_106,0.21084,,,,
E1016_269,,,,0.53815,
E909_119,,0.23695,,,
E391_226,0.45181000000000004,,,,
E387_304,0.60843,,,,
E477_462,,,,,0.9257
E1391_7,,0.01205,,,
E1465_416,,,0.8333299999999999,,
E852_183,,0.36546,,,
E1593_39,0.07631,,,,
E730_109,,0.21686999999999998,,,
E175_35,0.06827000000000001,,,,
E1403_135,,,0.26908000000000004,,
E1579_327,0.65462,,,,
E1788_303,,0.60643,,,
E1002_98,,0.19478,,,
E1532_364,0.72892,,,,
E115_420,,0.8413700000000001,,,
E1174_288,,0.57631,,,
E386_380,0.7610399999999999,,,,
E42_374,0.7490000000000001,,,,
E1908_302,,,0.60442,,
E440_311,,,0.62249,,
E128_25,,,0.04819,,
E548_436,,0.87349,,,
E490_367,,0.7349399999999999,,,
E918_416,,,0.8333299999999999,,
E1947_48,,,0.09437999999999999,,
E1605_493,,,0.98795,,
E1050_43,0.08434,,,,
E348_127,0.25301,,,,
E1565_38,,0.0743,,,
E1754_124,,,0.24699000000000002,,
E290_427,,,0.8554200000000001,,
E278_422,,,0.8453799999999999,,
E879_245,0.48996000000000006,,,,
E861_350,,0.7008,,,
E1428_481,,,,,0.96386
E1179_360,,0.72088,,,
E1093_60,,0.11847,,,
E1025_170,,,0.33936,,
E307_424,,,0.8494,,
E1891_54,,0.10643,,,
E1351_216,0.43173,,,,
E871_374,0.7490000000000001,,,,
E1983_201,,0.40160999999999997,,,
E1453_25,,0.04819,,,
E1166_409,0.8192799999999999,,,,
E1067_84,0.16667,,,,
E847_333,,,,0.66667,
E24_412,0.8253,,,,
E1810_416,,0.8333299999999999,,,
E219_443,,0.88755,,,
E1693_429,0.85944,,,,
E956_64,0.12650999999999998,,,,
E1545_69,,0.13655,,,
E1634_280,0.56024,,,,
E17_204,0.40763,,,,
E559_309,,,0.61847,,
E575_269,,,0.53815,,
E619_134,0.26707,,,,
E933_403,0.80723,,,,
E16_184,0.36746999999999996,,,,
E1112_322,,,0.64458,,
E1069_440,0.8815299999999999,,,,
E382_363,0.7269100000000001,,,,
E80_264,,,0.5281100000000001,,
E1538_138,,0.2751,,,
E1445_338,,,0.67671,,
E606_442,,0.88554,,,
E273_206,,,0.41165,,
E593_422,,0.8453799999999999,,,
E1120_430,0.86145,,,,
E1479_220,,0.43976000000000004,,,
E1430_160,0.31928,,,,
E667_428,0.8574299999999999,,,,
E1192_454,,0.90964,,,
E626_268,,0.53614,,,
E1755_454,0.90964,,,,
E929_294,,,,0.58835,
E712_368,,,,0.73695,
E1459_88,,,,0.1747,
E411_497,,0.99598,,,
E927_447,,,0.8955799999999999,,
E153_113,,,0.2249,,
E237_133,,,0.26506,,
E1121_73,,,0.14458,,
E1133_348,,,0.6967899999999999,,
E438_243,,,0.48594,,
E1797_128,,0.25501999999999997,,,
E557_230,,,0.45983999999999997,,
E1516_343,0.68675,,,,
E1939_195,,0.38956,,,
E749_133,,,0.26506,,
E1278_208,0.41566000000000003,,,,
E1503_381,,,,0.76305,
E1729_362,,0.7249,,,
E996_359,,0.71888,,,
E551_353,,,,0.7068300000000001,
E1843_4,,,0.00602,,
E1812_47,0.09237000000000001,,,,
E226_450,0.90161,,,,
E1019_410,0.82129,,,,
E1677_311,,,0.62249,,
E1628_99,,0.19679000000000002,,,
E304_483,,0.9678700000000001,,,
E523_236,,0.47189,,,
E865_196,,,0.39157,,
E1061_105,,0.20884,,,
E782_441,,,0.8835299999999999,,
E1582_472,,0.94578,,,
E309_408,0.8172699999999999,,,,
E157_359,,0.71888,,,
E613_324,,0.64859,,,
E1589_292,,0.58434,,,
E1447_198,0.39558000000000004,,,,
E1645_269,,0.53815,,,
E67_320,,0.64056,,,
E656_164,,0.32731,,,
E1250_174,,,0.34739000000000003,,
E869_153,,0.30522,,,
E1198_423,0.84739,,,,
E1792_481,,,0.96386,,
E1202_384,,,0.76908,,
E542_102,0.20281,,,,
E1731_13,0.0241,,,,
E517_262,,,0.5241,,
E132_159,,0.31727,,,
E1644_42,,,0.08233,,
E588_249,0.49799,,,,
E702_145,,0.28916,,,
E1342_164,,0.32731,,,
E816_109,0.21686999999999998,,,,
E635_43,,0.08434,,,
E972_211,0.42168999999999995,,,,
E1130_60,,0.11847,,,
E1028_446,0.8935700000000001,,,,
E214_128,,,0.25501999999999997,,
E1369_260,,,0.52008,,
E1787_290,,,0.58032,,
E418_271,0.5421699999999999,,,,
E1767_35,,0.06827000000000001,,,
E775_324,,0.64859,,,
E1046_460,,0.92169,,,
E417_315,,0.63052,,,
E1489_131,,,0.26104,,
E836_430,0.86145,,,,
E1196_58,,,0.11445999999999999,,
E1064_437,,0.8755,,,
E1711_390,,0.78112,,,
E748_407,,0.81526,,,
E1749_365,,0.73092,,,
E1138_313,,,0.62651,,
E414_73,0.14458,,,,
E1236_29,,,,0.056220000000000006,
E947_420,,0.8413700000000001,,,
E769_230,,,0.45983999999999997,,
E867_159,,0.31727,,,
E1201_102,,0.20281,,,
E817_380,,,0.7610399999999999,,
E1997_152,,0.30321,,,
E1685_409,,0.8192799999999999,,,
E51_203,,,0.40562,,
E1971_184,,0.36746999999999996,,,
E1401_104,,,0.20683,,
E326_488,,,0.9779100000000001,,
E936_432,,,0.86546,,
E509_213,0.4257,,,,
E1436_85,0.16867000000000001,,,,
E1177_252,,0.50402,,,
E664_94,,0.18675,,,
E1410_259,,0.51807,,,
E1842_456,,,0.91365,,
E1537_323,,0.64659,,,
E564_398,,0.79719,,,
E577_156,,0.31124,,,
E798_433,0.8674700000000001,,,,
E641_317,,,,0.63454,
E328_463,,,0.92771,,
E1213_205,,0.40963999999999995,,,
E145_430,,,0.86145,,
E15_317,,0.63454,,,
E629_2,0.00201,,,,
E1217_82,,,0.16265,,
E1599_133,,0.26506,,,
E731_403,0.80723,,,,
E65_434,0.8694799999999999,,,,
E368_382,,,0.7650600000000001,,
E1421_414,,,0.8293200000000001,,
E1945_139,,0.27710999999999997,,,
E1044_251,,0.5020100000000001,,,
E257_131,,,0.26104,,
E113_330,,0.66064,,,
E830_396,,0.7931699999999999,,,
E1245_457,,,0.91566,,
E79_232,,,0.46386000000000005,,
E1387_223,0.44578,,,,
E1073_164,,0.32731,,,
E1951_31,,,0.060239999999999995,,
E570_469,0.93976,,,,
E1986_409,,0.8192799999999999,,,
E1003_460,,,,0.92169,
E1367_452,,0.9056200000000001,,,
E759_130,0.25904,,,,
E364_94,0.18675,,,,
E495_152,,0.30321,,,
E451_213,0.4257,,,,
E1761_421,,,,0.8433700000000001,
E421_227,,,0.45382,,
E22_346,,,0.69277,,
E1107_307,,,0.61446,,
E1297_148,,,0.29518,,
E853_154,,0.30723,,,
E1924_25,,,0.04819,,
E886_195,0.38956,,,,
E1340_32,,0.06225,,,
E388_436,0.87349,,,,
E1666_330,,,0.66064,,
E545_385,,0.77108,,,
E920_481,,,0.96386,,
E1576_286,0.57229,,,,
E194_67,,,,,0.13253
E313_208,0.41566000000000003,,,,
E987_166,,,,,0.33133
E976_283,,0.5662699999999999,,,
E660_388,,0.7771100000000001,,,
E1586_473,,,,,0.9477899999999999
E827_79,0.15663,,,,
E1285_195,,0.38956,,,
E727_392,,,,0.78514,
E653_422,,,0.8453799999999999,,
E1183_441,0.8835299999999999,,,,
E1782_249,0.49799,,,,
E1651_478,,0.95783,,,
E256_214,,,0.42771000000000003,,
E442_250,,,,,0.5
E1346_473,0.9477899999999999,,,,
E1074_471,,0.94378,,,
E1206_268,0.53614,,,,
E1460_225,,,0.4498,,
E1184_93,,0.18474000000000002,,,
E549_12,0.022090000000000002,,,,
E483_243,,0.48594,,,
E1270_208,,0.41566000000000003,,,
E1128_152,,0.30321,,,
E281_75,,0.14859,,,
E1585_308,0.61647,,,,
E1087_202,,0.40360999999999997,,,
E890_191,,0.38153000000000004,,,
E1536_177,,0.35341,,,
E289_379,,0.7590399999999999,,,
E1594_429,,0.85944,,,
E1161_377,,,0.75502,,
E1223_369,,0.7389600000000001,,,
E582_90,0.17870999999999998,,,,
E1110_301,0.60241,,,,
E1306_260,,,0.52008,,
E1718_229,0.45783,,,,
E98_92,,0.18273,,,
E1610_328,,0.65663,,,
E1305_235,,0.46988,,,
E413_110,,,0.21888000000000002,,
E1467_214,0.42771000000000003,,,,
E117_247,,,,,0.49398000000000003
E1486_374,,0.7490000000000001,,,
E334_438,,,0.87751,,
E1580_128,,,0.25501999999999997,,
E1785_2,,,0.00201,,
E1493_259,0.51807,,,,
E249_96,0.19075999999999999,,,,
E1678_85,,,0.16867000000000001,,
E1220_423,0.84739,,,,
E321_326,0.65261,,,,
E1708_41,0.08032,,,,
E1458_53,,0.10442,,,
E184_442,0.88554,,,,
E1283_135,,0.26908000000000004,,,
E1734_446,0.8935700000000001,,,,
E135_316,,,0.63253,,
E645_127,,0.25301,,,
E1335_104,,,0.20683,,
E1972_235,,0.46988,,,
E805_293,0.58635,,,,
E1529_203,0.40562,,,,
E1187_473,0.9477899999999999,,,,
E1322_340,,0.68072,,,
E1773_270,,,0.5401600000000001,,
E1084_467,0.93574,,,,
E1669_152,,0.30321,,,
E303_81,,0.16064,,,
E1347_291,,0.58233,,,
E1040_124,,0.24699000000000002,,,
E1962_412,0.8253,,,,
E1172_312,0.6245,,,,
E97_37,,,,,0.07229
E1157_118,,,0.23494,,
E1921_314,,0.62851,,,
E458_256,,,,0.51205,
E1844_343,0.68675,,,,
E208_153,,0.30522,,,
E1454_59,,,,0.11647,
E1262_277,,0.5542199999999999,,,
E205_283,0.5662699999999999,,,,
E768_416,0.8333299999999999,,,,
E420_241,,,0.48193,,
E1332_345,0.69076,,,,
E1099_373,,0.7469899999999999,,,
E8_317,,,,,0.63454
E286_371,,0.74297,,,
E320_172,,,,0.34337,
E112_460,,,0.92169,,
E1242_327,,,0.65462,,
E1413_69,,,0.13655,,
E696_292,0.58434,,,,
E1774_417,,0.83534,,,
E1333_426,,,0.85341,,
E31_199,0.39759,,,,
E794_90,0.17870999999999998,,,,
E737_396,,,0.7931699999999999,,
E150_21,,,0.04016,,
E1329_408,0.8172699999999999,,,,
E1424_287,0.5743,,,,
E1298_349,,,0.6988,,
E688_60,,0.11847,,,
E864_223,,0.44578,,,
E808_176,,0.35141,,,
E1207_235,,0.46988,,,
E185_491,,0.9839399999999999,,,
E885_152,,,0.30321,,
E109_367,0.7349399999999999,,,,
E81_346,,0.69277,,,
E804_334,,,,0.66867,
E243_106,,,0.21084,,
E268_305,,0.61044,,,
E1258_129,,,0.25703000000000004,,
E1234_445,,0.8915700000000001,,,
E1501_333,,,0.66667,,
E1923_430,,0.86145,,,
E740_173,,,0.34538,,
E1959_480,,0.96185,,,
E705_418,0.83735,,,,
E362_79,,0.15663,,,
E32_361,,,0.7228899999999999,,
E1961_149,,0.29719,,,
E104_388,,,0.7771100000000001,,
E1097_328,0.65663,,,,
E6_409,,,0.8192799999999999,,
E1627_81,,0.16064,,,
E482_235,0.46988,,,,
E502_439,,,,0.8795200000000001,
E1211_298,,,0.59639,,
E107_279,,,0.55823,,
E1271_484,,,0.96988,,
E1526_465,,,0.93173,,
E554_421,0.8433700000000001,,,,
E764_279,0.55823,,,,
E703_364,0.72892,,,,
E444_143,,,,,0.28514
E1488_120,,,0.23895999999999998,,
E1886_173,,0.34538,,,
E614_182,0.36345,,,,
E1719_287,0.5743,,,,
E1208_21,0.04016,,,,
E195_396,,,0.7931699999999999,,
E1054_211,,,0.42168999999999995,,
E1805_156,,,,0.31124,
E1450_444,,,0.88956,,
E399_224,,0.44778999999999997,,,
E163_384,,0.76908,,,
E1903_18,,,0.03414,,
E1108_64,0.12650999999999998,,,,
E469_82,0.16265,,,,
E1835_70,0.13855,,,,
E1686_303,0.60643,,,,
E1910_101,0.2008,,,,
E833_198,,,,0.39558000000000004,
E484_413,,,0.82731,,
E1670_392,,0.78514,,,
E1551_54,,0.10643,,,
E1216_78,,0.15462,,,
E1425_141,0.28112,,,,
E1950_304,0.60843,,,,
E822_170,,,0.33936,,
E1057_52,,0.10240999999999999,,,
E628_71,,,,,0.14056
E906_222,,0.44378,,,
E90_298,,,0.59639,,
E1060_137,,,0.27309,,
E1308_149,,,0.29719,,
E373_143,,0.28514,,,
E580_338,0.67671,,,,
E1169_181,,,0.36145,,
E772_466,0.93373,,,,
E1238_6,,0.01004,,,
E1915_346,0.69277,,,,
E992_315,0.63052,,,,
E1385_345,,0.69076,,,
E587_366,,0.73293,,,
E1791_165,,0.32932,,,
E1295_396,,,0.7931699999999999,,
E1226_337,,,0.6747,,
E1037_366,0.73293,,,,
E461_69,0.13655,,,,
E1474_203,0.40562,,,,
E1969_347,,0.6947800000000001,,,
E345_397,,,0.79518,,
E607_398,0.79719,,,,
E953_451,,0.90361,,,
E121_63,,0.1245,,,
E729_428,,0.8574299999999999,,,
E1890_434,,,0.8694799999999999,,
E1608_495,,0.99197,,,
E82_162,0.32329,,,,
E1525_413,,0.82731,,,
E849_152,,,0.30321,,
E1581_331,0.66265,,,,
E133_98,,0.19478,,,
E360_223,,,0.44578,,
E1746_372,,,0.74498,,
E68_354,,,0.7088399999999999,,
E1798_375,,0.7509999999999999,,,
E301_377,0.75502,,,,
E627_480,,,0.96185,,
