,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
G30,0.33569309999999997,0.31749240000000006,0.37119440000000004,0.36847340000000006,0.2959295,0.24564810000000004,0.3663901,0.3564279,0.16466470000000002,0.1172347,0.2567226,0.0848158,0.1606985,0.43245920000000004,0.1642638,0.1288075,0.0887992,0.3513034,0.2097194,0.39930879999999996,0.3567204,0.2336607,0.2676788,0.31291090000000005,0.3383952,0.1843932,0.3186965,0.3507368,0.3583973,0.2574781,0.3024611,0.16179820000000003,0.5497164999999999,0.3774676,0.33989,0.1918588,0.1378152,0.3996937,0.1974941,0.3190592,0.3868709,0.42021620000000004,0.0874745,0.19249170000000002,0.4374456,0.6734581999999999,0.2719649,0.22732929999999996,0.33083579999999996,0.1639122,0.3513348,0.4295411,0.3636864,0.35419140000000005,0.31637009999999993,0.2836946,0.3566792,0.1836503,0.404416,0.2463806,0.2725247,0.3283687,0.4313867,0.19833879999999998,0.33077399999999996,0.196295,0.24066639999999997,0.47621359999999996,0.3434481,0.1799239,0.13499529999999998,0.2518079,0.4287646,0.30441929999999995,0.3532538,0.30577009999999993,0.2058393,0.3160683,0.175201,0.4080178,0.22657070000000004,0.37625690000000006,0.1760493,0.3028401,0.38577140000000004,0.0037442,0.3405818,0.25566469999999997,0.3778033,0.6231317,0.15889520000000001,0.3325582,0.3943099,0.3573525,0.5508202,0.22827470000000002,0.25076129999999996,0.48192749999999995,0.6796501,0.3435812
G31,0.00547,0.025405599999999997,0.0298762,0.0243892,0.013372299999999998,0.011243799999999998,0.0176306,0.007915100000000001,0.0075191,0.019265,0.0071589,0.007022199999999999,0.0304507,0.0026941999999999995,0.0091897,0.0303197,0.0278195,0.024952000000000002,0.0022792,0.0299808,0.0122419,0.022617500000000002,0.0042139,0.0269195,0.0107583,0.017084799999999997,0.03686180000000001,0.0061533000000000004,0.0028712,0.0101303,0.0302468,0.007541,0.0370297,0.0104899,0.030700400000000003,0.0220503,0.0139624,0.034839,0.0054269,0.0121715,0.005227300000000001,0.0025339000000000004,0.0018857,0.028704200000000003,0.0106076,0.05739980000000001,0.0316365,0.030896899999999998,0.0033284,0.012343799999999999,0.0029947,0.010535,0.0079603,0.0361338,0.028742300000000002,0.011261499999999999,0.0058145,0.0036373000000000004,0.0426621,0.0268868,0.0235885,0.0047938,0.0198081,0.0232224,0.00017749999999999998,0.0021511,0.003901,0.0110562,0.010777600000000002,0.0222724,0.014533700000000002,0.0079159,0.0118134,0.0277675,0.011060799999999999,0.0063097000000000006,0.0287845,0.040169199999999995,0.022359099999999996,0.0195905,0.012266599999999999,0.023183900000000004,0.0020909,0.0109665,0.0091831,0.0344046,0.0010071,0.0069581,0.022962599999999996,0.0046635,0.044432,0.0032294000000000003,0.0194187,0.0042972999999999996,0.0372448,0.004575899999999999,0.0043409,0.017920099999999998,0.014137100000000001,0.033938699999999995
G32,0.0627146,0.010550299999999999,0.042837900000000005,0.0316987,0.0408266,0.0228827,0.038899,0.0576182,0.0542749,0.0253741,0.0514029,0.0356869,0.063045,0.046582099999999994,0.0055169,0.047426800000000005,0.025215400000000002,0.0503998,0.029865199999999998,0.010149,0.0696537,0.057815899999999996,0.1460506,0.0454372,0.024505000000000002,0.0052465,0.0072621000000000005,0.0845494,0.0557408,0.034661800000000006,0.012006600000000001,0.0242255,0.13266429999999999,0.0627779,0.0318596,0.091835,0.016861599999999997,0.044472199999999996,0.051225099999999996,0.0314868,0.0143846,0.044657499999999996,0.051228199999999995,0.030562799999999998,0.017962799999999998,0.297369,0.0286155,0.0122967,0.0494014,0.0375384,0.042246399999999996,0.06472040000000001,0.025707799999999996,0.0024353,0.015262999999999999,0.009612799999999998,0.0346727,0.0160321,0.060829999999999995,0.0107424,0.023338,0.0486454,0.080092,0.0582909,0.05256040000000001,0.0353064,0.054774199999999995,0.0581086,0.007878399999999999,0.0251537,0.08181319999999999,0.0959535,0.06014169999999999,0.0011167999999999998,0.0436647,0.0519962,0.0221345,0.0057938,0.0084147,0.0034296999999999995,0.0217751,0.0398538,0.0209065,0.023037000000000002,0.0425797,0.0612095,0.0632441,0.0420886,0.0128947,0.33316100000000004,0.0313973,0.0336332,0.0411659,0.0060645000000000004,0.32993940000000005,0.0089623,0.0226877,0.0818435,0.47968879999999997,0.0105985
G33,0.33088979999999996,0.151822,0.145154,0.22376010000000002,0.2102587,0.1070322,0.1022265,0.1803158,0.1798309,0.1787201,0.1793651,0.4303317,0.1142201,0.40112259999999994,0.2339101,0.1607613,0.25386929999999996,0.3484886,0.47766210000000003,0.35078200000000004,0.12975350000000002,0.3566408,0.3915075,0.3387151,0.0752835,0.20589570000000004,0.14998689999999998,0.4963955,0.2349026,0.14833629999999998,0.2454721,0.2209594,0.180788,0.4425603,0.17768520000000002,0.1251077,0.2459587,0.12318110000000002,0.48457510000000004,0.0772057,0.43490470000000003,0.3066756,0.2044182,0.0606168,0.1103641,0.29604840000000004,0.5031352,0.2195209,0.1689528,0.1685617,0.1433626,0.261461,0.3306437,0.19984860000000002,0.23506279999999996,0.072251,0.1567808,0.1410879,0.2049677,0.1269262,0.15647479999999997,0.19482760000000002,0.2785288,0.3318055,0.34168350000000003,0.13131070000000003,0.2620367,0.2311877,0.4319041,0.24402129999999997,0.12145919999999999,0.11098730000000001,0.3878782,0.1335109,0.14808929999999998,0.08671419999999999,0.3039113,0.17960009999999998,0.3065038,0.14283320000000002,0.15899229999999998,0.2967107,0.2482308,0.319189,0.0727878,0.2302426,0.2006449,0.0649656,0.1685681,0.11329600000000001,0.154893,0.09076410000000001,0.28953270000000003,0.2120348,0.1432491,0.2459536,0.145654,0.4852594,0.4403281,0.06037130000000001
G34,0.6658113,0.48633420000000005,0.6288581,0.5117431,0.4175151,0.6804685,0.5515935000000001,0.48420559999999996,0.4421927,0.5408074,0.5715496,0.5839347,0.5621435,0.5716799,0.3917085,0.49814769999999997,0.5230264,0.6526637,0.5862925,0.6153434,0.7416206999999999,0.5353733,0.456859,0.5241794,0.6533372,0.7597683000000001,0.5740875,0.5183698,0.45168909999999995,0.695222,0.5802835999999999,0.5761763000000001,0.6423721,0.5686399000000001,0.43598370000000003,0.6035283,0.5805511999999999,0.5374028000000001,0.5190745,0.5330928,0.5613442,0.5813122,0.6156982,0.4837245,0.5068536,0.5335955,0.48103409999999996,0.6682981,0.48913540000000005,0.7117633000000001,0.6919837,0.5563090999999999,0.4619331,0.7461429,0.6906665,0.5258793,0.5921162,0.5463591999999999,0.33922340000000006,0.7548148,0.5531140999999999,0.6930018,0.6197626,0.6910139,0.6130628,0.752174,0.5283637,0.4434972,0.4532683,0.4648097,0.35161809999999993,0.5533275,0.5092548,0.4522622,0.4411428,0.5968809,0.41994970000000004,0.531433,0.575699,0.5404517,0.6018804,0.5251823,0.4070526,0.6553521,0.6224014,0.4975772,0.4707339,0.7375188,0.49957109999999993,0.5553193000000001,0.5088627,0.46212,0.4336067,0.4452526,0.5027457999999999,0.5380191,0.6477781,0.6618963000000001,0.49336940000000007,0.46792390000000006
G35,0.5147971,0.45236679999999996,0.7649861,0.6924394,0.6054232,0.5769707,0.6743591999999999,0.618004,0.5808161000000001,0.49372479999999996,0.5368856,0.5974281,0.665747,0.5265818,0.4372712,0.6417125,0.6619166999999999,0.32126209999999994,0.4266755,0.6834851,0.63576,0.5863345,0.5899063,0.5999230999999999,0.6325663,0.47873140000000003,0.6173408,0.6267576,0.7230214,0.4394639,0.6141734000000001,0.4341312,0.6531449,0.3737757,0.6252951,0.5918425,0.7179214,0.5115612,0.2501545,0.6567698000000001,0.4851897,0.6913116,0.3943851,0.5049678,0.6796508000000001,0.5872601,0.4631467000000001,0.6403303000000001,0.3326752,0.4375751,0.5936421,0.6036103,0.4663494000000001,0.6159623000000001,0.554888,0.5969425,0.7642661999999999,0.5609298,0.6436390999999999,0.6447698000000001,0.5274840999999999,0.5913465,0.6232655,0.5816055,0.620258,0.7192173000000001,0.6945258000000001,0.649818,0.637421,0.5299999,0.43238509999999997,0.5639563,0.5609225999999999,0.6601938,0.6949744000000001,0.5619159,0.4546300999999999,0.2403919,0.5736455,0.5926513000000001,0.30541240000000003,0.4793251,0.6263159,0.6664302,0.5904449,0.6010404,0.47837120000000005,0.4968263,0.5284177,0.481811,0.3098761,0.7248329000000001,0.6071350000000001,0.6987746,0.4929529,0.4744847,0.5298309,0.5741169,0.7659241999999999,0.5269003999999999
G36,0.5588486999999999,0.5993217,0.6615809,0.4922903,0.5512927,0.5955329,0.5891529000000001,0.40456929999999997,0.6039916,0.410833,0.6091673000000001,0.5577208,0.5430144,0.5697805,0.5292180999999999,0.5924015,0.6238158,0.585225,0.596982,0.5830641,0.582124,0.44235740000000007,0.6211983,0.44288999999999995,0.5689976,0.4759268,0.47920569999999996,0.5582437,0.6006286999999999,0.2703041,0.5589776,0.6072816999999999,0.5418531999999999,0.5786776,0.5577215999999999,0.6423639,0.6433840000000001,0.5173746,0.6025314,0.552851,0.5172210999999999,0.4493719,0.6900228,0.5996825,0.4870899,0.5530534,0.42049,0.636238,0.522054,0.5527118000000001,0.6043316,0.27460359999999995,0.5124088,0.489109,0.5652493000000001,0.616125,0.4989849,0.4849684,0.6538408,0.41146990000000006,0.5762593,0.4931607,0.554501,0.6209406999999999,0.47153540000000005,0.4014538,0.6390967,0.4967763,0.5724597,0.3826512,0.7107565,0.6279974,0.5368556,0.5204036,0.5336271,0.6127024,0.5616441,0.457135,0.5467475,0.49709309999999995,0.5896089,0.5885408000000001,0.4101459,0.5270836999999999,0.6334632,0.534198,0.74939,0.6511438,0.44501419999999997,0.5754772,0.4844969,0.4692777,0.3031461,0.5854881,0.5705074,0.5775251,0.7271526,0.6219057,0.6628706999999999,0.599241
G37,0.35066579999999997,0.1704556,0.2959535,0.5097005,0.6715932,0.6977445999999999,0.4577702,0.4224435,0.6879478,0.5167245,0.156224,0.5210458,0.5878787,0.5509314999999999,0.48474259999999997,0.4750957,0.5016978,0.6740773,0.5976422,0.1926223,0.5934594,0.4379723,0.6930573,0.43694859999999996,0.7879114,0.6302405,0.3718631,0.6187576,0.6663504,0.6954636,0.48255790000000004,0.4902684,0.6061057,0.5142538,0.7654603,0.6220809,0.6175206,0.6646335999999999,0.46635550000000003,0.5110585,0.6229606,0.6086549,0.5393571999999999,0.2632954,0.6568917,0.7106603,0.3026742,0.4765505,0.7185748000000001,0.5530236999999999,0.5878821999999999,0.5851677,0.6198673000000001,0.5562312,0.6198376,0.6200496,0.6376079000000001,0.2573606,0.6230829999999999,0.35124890000000003,0.5944077,0.5283638,0.7271353,0.5409090999999999,0.7891304,0.6040826,0.3473079,0.5849624,0.5581052,0.5676326,0.3402405,0.3570143,0.7139331,0.2923676,0.3541704,0.27107729999999997,0.5095454,0.20186279999999998,0.7640708,0.6925011999999999,0.5035692,0.587209,0.5570204000000001,0.5066194,0.5360808000000001,0.6101892,0.6581942,0.6461307,0.6379404000000001,0.5652334,0.6346542,0.6757995,0.4149023,0.6005441,0.5384547,0.5187345,0.7174649000000001,0.5664935999999999,0.5484005999999999,0.5440623
G38,0.5464823000000001,0.4296348,0.521848,0.16660250000000001,0.7480404,0.42166279999999995,0.22837570000000001,0.1983903,0.5214597,0.36797529999999995,0.0952101,0.4653701,0.2861898,0.20196429999999999,0.6993746,0.0970384,0.30542990000000003,0.658903,0.1669602,0.394113,0.42508900000000005,0.49112570000000005,0.1826131,0.5048138,0.5471984999999999,0.128874,0.5715754,0.1436616,0.5626129,0.1568421,0.43500420000000006,0.2228914,0.3312949,0.152589,0.5769538000000001,0.4359549,0.1973644,0.6307799,0.3725726,0.3917461,0.31444229999999995,0.515143,0.27935170000000004,0.206317,0.5021718,0.45491970000000004,0.37999859999999996,0.48600459999999995,0.4259678,0.1456642,0.5143696,0.3314948,0.19254100000000002,0.20671910000000002,0.49809719999999996,0.17481860000000002,0.2029994,0.45655559999999995,0.6259809000000001,0.3182616,0.5943885999999999,0.4056868,0.223496,0.45545630000000004,0.5198989,0.15297929999999998,0.3779923,0.4979634,0.4234156,0.4757234,0.42877250000000006,0.5282488000000001,0.2538413,0.2581395,0.15438829999999998,0.2905732,0.2309623,0.5631835999999999,0.42612520000000004,0.1474608,0.5227046,0.31839559999999995,0.33356149999999996,0.3753729,0.13775610000000002,0.49011190000000004,0.31745009999999996,0.5012349,0.4056655,0.4340058,0.5796707,0.3926886,0.1270634,0.43434929999999994,0.43406130000000004,0.1352358,0.1383126,0.1090748,0.2460084,0.2015234
G39,0.6051665,0.5731949000000001,0.5905963000000001,0.2517132,0.5149239000000001,0.7507691,0.6757810000000001,0.6058264,0.6038467,0.4960075,0.5798865,0.6372914000000001,0.5712345999999999,0.6904916,0.3470316,0.4228273,0.6264605,0.5528308000000001,0.6205754,0.5317996,0.7238179,0.2426913,0.3711949,0.6263919,0.5606406999999999,0.5447755999999999,0.5110686,0.5969658,0.42324090000000003,0.6361783000000001,0.477463,0.5678866,0.3311455,0.665291,0.5117157999999999,0.5755912,0.6583224,0.6282196999999999,0.6398722,0.7383793000000001,0.6061886,0.6764657,0.6778010999999999,0.4370447,0.4926264,0.2626079,0.642784,0.7363308000000001,0.5919767,0.6941013,0.5813451999999999,0.5643427,0.7499031,0.6246391,0.6906220999999999,0.7049667,0.6673914000000001,0.631478,0.5517155,0.669238,0.6206505,0.6575652,0.470706,0.6944286999999999,0.6880662,0.6642991,0.7262161,0.6020842,0.5465534000000001,0.4277863,0.4048741,0.7080879,0.5885835,0.6780695,0.608776,0.2413304,0.6167090000000001,0.5559218,0.5419911000000001,0.5908401999999999,0.666166,0.5899744,0.5340313,0.6542563,0.6697241,0.6663975000000001,0.7366344,0.7272345,0.073067,0.5970462,0.6841328000000001,0.6335086999999999,0.6279774,0.5331899999999999,0.5635205,0.0503892,0.6547033,0.5883603000000001,0.43177609999999994,0.44174189999999997
G40,0.5561881,0.6049058,0.48466509999999996,0.6152718,0.5873406,0.572978,0.6680768,0.5287071999999999,0.6237599,0.5617974,0.4628718,0.5296005,0.6846478,0.6035241,0.5692497,0.7174444999999999,0.627609,0.6912396,0.6260441999999999,0.6476041,0.6860344,0.6287474000000001,0.616047,0.6782759,0.716751,0.6116616,0.6679488,0.6205307,0.5101675,0.4018285,0.5766249,0.6241415,0.595464,0.7161949000000001,0.5018598,0.6447946999999999,0.6730003000000001,0.6428961999999999,0.6219602,0.5634729,0.5687420999999999,0.6429378000000001,0.5841736,0.7131116,0.5708002,0.6311995,0.5814301,0.6812357,0.5808012,0.556653,0.534724,0.5862698000000001,0.6485713000000001,0.6000814999999999,0.5582946999999999,0.4820076,0.5357593,0.6348517,0.661168,0.5075492,0.6096626,0.6202985,0.6615813,0.6271916000000001,0.5533062,0.7166511,0.7139279000000001,0.6277496,0.7120701,0.6254068,0.6476274000000001,0.5538052,0.6914300999999999,0.512688,0.5702710999999999,0.6267491999999999,0.7081063,0.5626598,0.5196274000000001,0.5743505999999999,0.5983693,0.5432199000000001,0.6015996,0.6369693000000001,0.5067668,0.6094596999999999,0.6091101,0.49086840000000004,0.6052719,0.5106443,0.6193141,0.4473089,0.5357816,0.7112562,0.7633174,0.49629129999999994,0.5832187,0.5138172000000001,0.4894661,0.600557
G41,0.0961284,0.11107,0.24321529999999997,0.12625830000000002,0.1370263,0.048685900000000004,0.4930394,0.11049110000000001,0.3106967,0.07041010000000002,0.5254284,0.0932713,0.21883229999999998,0.5477897,0.13475020000000001,0.2206933,0.41047510000000004,0.2463995,0.5047614,0.2028896,0.4031186,0.0997183,0.1699099,0.1995954,0.0443215,0.1992419,0.2816675,0.0591828,0.26404120000000003,0.2028315,0.14299589999999998,0.10634260000000001,0.0803312,0.07141010000000002,0.3733705,0.3117904,0.1257207,0.1746746,0.1643184,0.2515071,0.09186430000000001,0.1021274,0.16792870000000001,0.4814164000000001,0.31448190000000004,0.06356440000000001,0.0374621,0.1694236,0.3983565,0.17182279999999997,0.1573098,0.36929179999999995,0.1387336,0.1226298,0.19449639999999999,0.2496574,0.1484625,0.3550493,0.2427011,0.0917216,0.1866205,0.18095250000000002,0.36756690000000003,0.2478321,0.2787203,0.12411960000000001,0.2900355,0.3122065,0.297419,0.2880116,0.13082950000000002,0.1048943,0.36645609999999995,0.2816666,0.1929091,0.21916279999999996,0.5695604999999999,0.2288381,0.1957934,0.2248288,0.4467957,0.2576465,0.5296609,0.0033743,0.19094339999999999,0.25687170000000004,0.32377399999999995,0.1573529,0.1233968,0.2790683,0.3011072,0.04486130000000001,0.1804289,0.1350392,0.1521555,0.05951519999999999,0.14618879999999998,0.16167379999999998,0.10773239999999998,0.068226
G42,0.035324699999999994,0.0084056,0.0146433,0.2429274,0.009310299999999999,0.0640745,0.2035058,0.025478999999999998,0.3355906,0.1367004,0.006005600000000001,0.0063475,0.1701239,0.0492471,3e-06,0.0105827,5.5e-06,0.0061846,0.0080609,0.22339320000000001,0.058865499999999994,0.0415832,0.37132740000000003,0.0165172,0.006006399999999999,0.011803600000000001,0.2369008,0.055282500000000005,0.0014325999999999998,0.0627008,0.1982184,0.27535490000000007,0.25265,0.062261300000000006,0.3337053,0.0766737,0.15065079999999997,0.008498700000000001,0.1552885,0.0047273,0.046431,0.0068866,0.028261500000000002,0.108741,0.038717800000000004,0.2867009,0.084398,0.0046622,0.3891878,0.023349400000000003,0.007812999999999999,0.3438309,0.005735499999999999,0.23225210000000002,0.0156443,0.0541191,0.0080524,0.0001186,0.00025810000000000004,0.012912,0.0146447,0.2421695,0.0093665,0.0058512,0.20987840000000002,0.003312,0.40903,0.0840868,0.09510110000000001,0.10957460000000001,0.2027757,0.0133195,0.010611399999999998,0.0185246,0.06647860000000001,0.0114587,0.3243876,0.0035213,0.15902270000000002,0.15713370000000002,0.0193397,0.1669526,0.0059122,0.3288609,0.09931219999999999,0.0265813,0.0835121,0.163212,0.248754,0.0663938,0.0320038,0.1862946,0.4064755,0.0098938,0.15242779999999997,0.0661878,0.0007829,0.0721564,0.4172523,0.1778614
G43,0.0120075,0.3503962,0.1149711,0.0008601,0.0946673,0.05739580000000001,0.1324285,0.0623499,0.0005152000000000001,0.008265999999999999,0.3327368,0.0011369000000000002,0.012058,0.012371799999999999,0.0027364,0.09496139999999999,0.011273899999999998,0.000377,0.0042047,0.0020469999999999998,0.0109664,0.007291,0.13131070000000003,0.0166135,0.2462778,0.0354416,0.202438,0.0012984000000000001,0.1636735,0.01996,0.012272499999999999,0.031130099999999997,0.33961149999999996,0.0040526,0.020508000000000002,0.2975099,0.1423809,0.008909100000000001,0.2592357,0.352852,0.2969483,0.3449633,0.0829177,0.0434771,0.32756199999999996,0.0039062,0.0007224999999999999,0.0146566,0.009606700000000001,0.24111,0.011876399999999999,0.0140731,0.1069297,0.0032556999999999994,0.05120449999999999,0.0158961,0.0048576999999999995,0.2105261,0.0078156,0.25508289999999995,0.0002068,0.0020634,0.1675214,0.2565361,0.0020186,0.0055029,0.0124206,0.0008946,0.098718,0.00014240000000000002,0.0032288000000000004,0.009170399999999999,0.308654,0.0006507,0.0125306,0.10623540000000001,0.0076038,0.01711,0.36838509999999997,0.0680374,0.0001319,0.11313630000000001,0.0031279,0.1710467,0.28094050000000004,0.0112883,0.007812699999999999,0.1389349,0.021066,0.00014580000000000002,0.0894852,0.1215191,0.12010250000000001,0.3407578,0.19152760000000002,0.036563,0.015495400000000001,0.0045088,0.018916099999999998,0.0175575
G44,0.5831151,0.2621881,0.6733848000000001,0.034573,0.28905290000000006,0.47421769999999996,0.031085,0.4259063,0.2125966,0.24707510000000002,0.4291823,0.1103028,0.3039304,0.4042752,0.0059756,0.0889443,0.4524210999999999,0.1284655,0.32791950000000003,0.3334198,0.4543138,0.08371039999999999,0.1246742,0.3128598,0.1054809,0.04605530000000001,0.1641209,0.12489960000000001,0.3765071,0.38564899999999996,0.1264703,0.36178699999999997,0.45751769999999997,0.0714816,0.0128832,0.0827,0.5517673000000001,0.39763350000000003,0.013805100000000002,0.3025665,0.3127208,0.0291918,0.3059107,0.07371110000000002,0.2447181,0.32293790000000006,0.125135,0.3590874,0.21252089999999998,0.0099256,0.0505294,0.44807870000000005,0.305664,0.1849365,0.2951268,0.44069890000000006,0.49631790000000003,0.0367296,0.1797488,0.5354637,0.0482995,0.2433199,0.023996299999999998,0.47727650000000005,0.2840978,0.46254470000000003,0.3801604,0.5213161000000001,0.1878299,0.2060085,0.21657739999999998,0.27338,0.07235939999999999,0.1736478,0.2880143,0.0682459,0.3248625,0.061829300000000004,0.2596391,0.23230889999999998,0.14550320000000003,0.1337988,0.32091679999999995,0.43877340000000004,0.5237921,0.1878095,0.022687400000000003,0.4178511,0.1835747,0.41597470000000003,0.06327569999999999,0.48160379999999997,0.42239309999999997,0.011315299999999999,0.0265214,0.1566519,0.4559503,0.1209204,0.1268455,0.25081
G45,0.23565860000000002,0.2653353,0.2650998,0.3258955,0.41069880000000003,0.3336711,0.36009840000000004,0.44519529999999996,0.1889429,0.5237008,0.18807939999999998,0.26344229999999996,0.2573992,0.2646409,0.2194292,0.21526199999999998,0.1869409,0.18284029999999998,0.514688,0.1575291,0.2476448,0.1128146,0.0711221,0.33084509999999995,0.5621203,0.33543959999999995,0.26294270000000003,0.1957089,0.2426134,0.361639,0.4235863,0.22568160000000004,0.2690485,0.1420443,0.175214,0.3034551,0.344377,0.2727164,0.36189920000000003,0.1988883,0.2571509,0.161972,0.1633012,0.2380437,0.2572478,0.2206138,0.36420009999999997,0.21600660000000002,0.4895773,0.24687289999999998,0.22067029999999999,0.11506010000000001,0.3072114,0.2837775,0.46529849999999995,0.1853921,0.4916765,0.3371697,0.15853989999999998,0.257637,0.1930476,0.28120609999999996,0.0624028,0.5119779000000001,0.4427058,0.19565510000000003,0.3477287,0.1690333,0.46654140000000005,0.22849360000000002,0.1663515,0.1606474,0.20390129999999998,0.2517809,0.2913947,0.1873852,0.2132277,0.2473011,0.26355259999999997,0.3065453,0.2171751,0.22283209999999998,0.23650460000000004,0.2758111,0.364712,0.47701689999999997,0.3448246,0.17890870000000003,0.3437941,0.21395949999999997,0.1726095,0.512271,0.3390906,0.1789419,0.181054,0.3258708,0.5803669,0.48960690000000007,0.36424070000000003,0.17517929999999998
G46,0.1147829,0.0547975,0.1129318,0.0675629,0.10675280000000001,0.0998092,0.05859059999999999,0.1484252,0.0623763,0.100895,0.0826186,0.10549180000000001,0.0469022,0.0963112,0.0920973,0.0999653,0.1181846,0.1250677,0.10005610000000001,0.0462855,0.025529800000000002,0.05555650000000001,0.0584085,0.0726057,0.09029169999999999,0.1467058,0.1036367,0.0818783,0.1037751,0.0854405,0.10377539999999999,0.1228578,0.0856242,0.12023710000000001,0.0884587,0.0676012,0.0993431,0.08088939999999999,0.0612028,0.0691128,0.11652509999999999,0.1459339,0.09078689999999999,0.041069699999999994,0.0954827,0.0818753,0.1334372,0.0712141,0.13766470000000003,0.0579899,0.0716368,0.0501019,0.1079644,0.060016,0.0783506,0.0300111,0.1576922,0.053401,0.049121899999999996,0.0837896,0.0630466,0.081613,0.0658469,0.0333585,0.11579560000000001,0.08732310000000001,0.10273620000000001,0.09000010000000001,0.0840448,0.0787739,0.09691210000000001,0.12629769999999998,0.14341289999999998,0.09950210000000001,0.0922618,0.0753355,0.055822199999999995,0.073844,0.082536,0.035395300000000005,0.09745269999999999,0.1228722,0.0844215,0.08111449999999999,0.0730675,0.0660592,0.1140911,0.09857289999999999,0.18288529999999997,0.0319481,0.12375810000000001,0.1916558,0.1422642,0.10802360000000001,0.0991745,0.0741806,0.10005499999999999,0.062179899999999996,0.0518198,0.1529294
G47,0.0387833,0.2292431,0.3212284,0.0487434,0.0665109,0.3375091,0.0384714,0.1899428,0.1331068,0.2554279,0.2983673,0.0485989,0.2556617,0.1438694,0.0058585,0.055330899999999995,0.35056040000000005,0.20437529999999998,0.22690029999999997,0.0907152,0.3385769,0.13856870000000002,0.0205545,0.143069,0.0352109,0.0707129,0.29277,0.20001970000000002,0.0001475,0.012714,0.0951292,0.2149035,0.1974163,0.1400491,0.0030124,0.1810296,0.3204059,0.46616759999999996,0.007037600000000001,0.3383159,0.1079039,0.009330799999999998,0.2827128,0.1140675,0.1338084,0.025531,0.016509,0.11165889999999999,0.0047806,0.0292452,0.013342099999999999,0.1004554,0.1347882,0.17429160000000002,0.11304449999999999,0.2629574,0.3107519,0.015819899999999998,0.1911134,0.2000936,0.1142823,0.028910400000000003,0.03309380000000001,0.15004279999999998,0.0108459,0.2625597,0.014836799999999999,0.1523352,0.20712809999999998,0.0886139,0.1248002,0.26605029999999996,0.0125814,0.0401375,0.23755320000000002,0.049128500000000005,0.3766665,0.10336400000000001,0.2926297,0.0878447,0.0404302,0.0868602,0.1836303,0.20885789999999999,0.2872087,0.0017634,0.0083491,0.034277999999999996,0.23695679999999997,0.3345732,0.0604962,0.2635385,0.0481711,0.0180215,0.007795699999999999,0.0026493000000000003,0.19871129999999998,0.029825900000000002,0.0168722,0.1376638
G48,0.585176,0.7676460999999999,0.526709,0.6910979,0.6908389,0.5633736999999999,0.5878846999999999,0.5907378000000001,0.5528132,0.5312236,0.5749008000000001,0.6102747,0.4915005,0.6316851,0.667309,0.6540301,0.5927777,0.6829144,0.6249473000000001,0.6049800000000001,0.4904812,0.48158549999999994,0.7263499,0.5182947,0.5982065,0.5421731,0.7241211,0.6842844,0.670519,0.5350238,0.49052870000000004,0.5677479,0.6066598000000001,0.6200177,0.5917166,0.5284909000000001,0.5848300999999999,0.5686934,0.5484029,0.5056913,0.5986852,0.669478,0.584885,0.5918654999999999,0.6636405,0.5460311999999999,0.5455616,0.6118596,0.6586145999999999,0.6182485,0.5860581,0.7145847,0.7402093000000001,0.5614505999999999,0.5686906999999999,0.5934699000000001,0.5053804000000001,0.5829335,0.5881400999999999,0.6586177,0.7277958999999999,0.5479415,0.677478,0.4930777,0.5478236999999999,0.6944564000000001,0.6893667,0.5389968,0.6439564,0.6308943,0.5465187,0.5333210999999999,0.5874473000000001,0.5740588000000001,0.6407155999999999,0.6859111999999999,0.7773523,0.5011913,0.5832424,0.6274451,0.6056128000000001,0.6144936,0.7125603,0.5398808,0.589101,0.5835389,0.6823531,0.6095468,0.4288389,0.4762464,0.6842291,0.6706899000000001,0.668987,0.5382944000000001,0.4983357,0.6218524999999999,0.5610927,0.6594466999999999,0.6131496,0.5481355
