,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4,PseudoTime5
E1624_90,,,0.17870999999999998,,
E574_120,0.23895999999999998,,,,
E315_451,,0.90361,,,
E272_275,,,0.5502,,
E618_403,,,0.80723,,
E781_337,,,0.6747,,
E539_435,0.87149,,,,
E1744_347,,,0.6947800000000001,,
E118_235,,,0.46988,,
E1242_15,,0.028110000000000003,,,
E1284_55,,0.10843,,,
E88_385,,,,,0.77108
E975_243,0.48594,,,,
E1464_381,0.76305,,,,
E1558_165,,,,,0.32932
E218_42,0.08233,,,,
E560_140,,0.27912,,,
E974_121,0.24095999999999998,,,,
E101_16,0.030119999999999997,,,,
E1109_17,,,0.03213,,
E1234_39,0.07631,,,,
E228_286,,,,,0.57229
E1256_475,0.95181,,,,
E748_249,,0.49799,,,
E18_105,0.20884,,,,
E1638_96,,0.19075999999999999,,,
E443_9,0.016059999999999998,,,,
E32_66,,0.13052,,,
E1316_161,0.32129,,,,
E158_168,,0.33534,,,
E1241_329,,,0.65863,,
E359_294,0.58835,,,,
E1072_74,0.14659,,,,
E1473_464,,0.9297200000000001,,,
E256_72,,0.14257,,,
E1680_112,0.22289,,,,
E1829_472,0.94578,,,,
E1065_166,0.33133,,,,
E280_143,,0.28514,,,
E1777_443,,,0.88755,,
E171_399,,,,0.7992,
E1309_418,,0.83735,,,
E858_218,,,0.43573999999999996,,
E1906_95,,0.18875999999999998,,,
E1867_482,,,0.96586,,
E701_158,,0.31526,,,
E808_281,0.56225,,,,
E1487_139,0.27710999999999997,,,,
E866_308,,0.61647,,,
E1388_438,0.87751,,,,
E287_92,,,0.18273,,
E1663_163,,0.3253,,,
E1889_28,,0.054220000000000004,,,
E389_35,,,0.06827000000000001,,
E1338_276,,,0.5522100000000001,,
E753_222,,0.44378,,,
E382_346,,0.69277,,,
E1166_327,0.65462,,,,
E271_348,0.6967899999999999,,,,
E1557_193,0.38554,,,,
E1040_325,,,0.6506,,
E1783_240,0.47991999999999996,,,,
E718_367,,0.7349399999999999,,,
E1446_361,,0.7228899999999999,,,
E752_404,0.80924,,,,
E1292_76,,0.1506,,,
E1288_340,0.68072,,,,
E491_498,,0.9979899999999999,,,
E746_249,,,,,0.49799
E655_399,,,0.7992,,
E679_158,,0.31526,,,
E1135_425,,,0.85141,,
E608_293,,,0.58635,,
E52_420,,0.8413700000000001,,,
E1500_142,,,0.28313,,
E202_384,,,0.76908,,
E1114_173,,,0.34538,,
E7_418,,,0.83735,,
E794_240,0.47991999999999996,,,,
E1806_387,,0.7751,,,
E557_283,0.5662699999999999,,,,
E739_303,,,0.60643,,
E1254_194,0.38755,,,,
E1142_63,,0.1245,,,
E810_428,,,0.8574299999999999,,
E17_338,,,0.67671,,
E185_394,,0.7891600000000001,,,
E546_313,0.62651,,,,
E533_49,,,,0.09639,
E1478_59,,,0.11647,,
E1001_44,,,0.08635,,
E1534_5,,,0.008029999999999999,,
E930_105,,0.20884,,,
E462_108,,0.21486,,,
E209_311,0.62249,,,,
E1385_52,0.10240999999999999,,,,
E1033_219,,0.43775,,,
E31_210,0.41968,,,,
E1535_297,0.59438,,,,
E507_330,,,0.66064,,
E1781_7,0.01205,,,,
E1737_278,,,0.5562199999999999,,
E200_157,,0.31325,,,
E882_135,0.26908000000000004,,,,
E1272_396,0.7931699999999999,,,,
E1539_3,0.00402,,,,
E1062_473,0.9477899999999999,,,,
E1531_283,,0.5662699999999999,,,
E1853_472,,0.94578,,,
E864_162,0.32329,,,,
E1798_143,0.28514,,,,
E1192_251,,,0.5020100000000001,,
E1330_478,0.95783,,,,
E1278_496,0.99398,,,,
E236_443,0.88755,,,,
E277_255,,,0.5100399999999999,,
E712_120,0.23895999999999998,,,,
E1667_71,0.14056,,,,
E290_370,,0.7409600000000001,,,
E262_248,,,0.49598000000000003,,
E896_241,0.48193,,,,
E323_196,,0.39157,,,
E1918_210,0.41968,,,,
E957_463,,0.92771,,,
E177_181,,0.36145,,,
E928_484,0.96988,,,,
E1116_441,,0.8835299999999999,,,
E303_362,,,0.7249,,
E1175_114,,0.22691,,,
E834_118,,,,,0.23494
E1584_307,,0.61446,,,
E1892_119,,0.23695,,,
E1492_383,0.76707,,,,
E1220_68,,0.13454000000000002,,,
E665_472,0.94578,,,,
E385_270,,,0.5401600000000001,,
E1143_76,0.1506,,,,
E769_351,,,0.70281,,
E1444_112,0.22289,,,,
E1805_59,,,,,0.11647
E1030_392,0.78514,,,,
E56_479,,,0.9598399999999999,,
E998_47,,0.09237000000000001,,,
E74_484,,,0.96988,,
E1697_20,,,0.03815,,
E191_106,,0.21084,,,
E318_159,,0.31727,,,
E1982_215,,0.42972,,,
E1957_192,,0.38353000000000004,,,
E480_49,,0.09639,,,
E967_65,,0.12850999999999999,,,
E651_184,,0.36746999999999996,,,
E335_371,,0.74297,,,
E406_489,,,0.9799200000000001,,
E1926_456,0.91365,,,,
E568_316,0.63253,,,,
E1738_316,,,0.63253,,
E1653_395,,,0.7911600000000001,,
E255_212,,,0.42368999999999996,,
E1486_35,,,0.06827000000000001,,
E821_331,,,0.66265,,
E1158_361,0.7228899999999999,,,,
E1354_485,,,0.9718899999999999,,
E1648_325,0.6506,,,,
E196_361,,,,0.7228899999999999,
E519_42,0.08233,,,,
E1657_463,0.92771,,,,
E1002_326,,,,0.65261,
E240_257,,,0.5140600000000001,,
E1874_224,,0.44778999999999997,,,
E1863_125,,,0.249,,
E721_290,,0.58032,,,
E1250_102,,0.20281,,,
E45_35,,,0.06827000000000001,,
E1136_77,0.15261,,,,
E1570_284,,,0.5682699999999999,,
E1693_462,0.9257,,,,
E1548_298,,,0.59639,,
E772_256,,0.51205,,,
E1258_202,,,,0.40360999999999997,
E1463_298,,0.59639,,,
E420_228,,,,0.45582,
E898_181,,,0.36145,,
E597_190,,0.37951999999999997,,,
E658_84,0.16667,,,,
E87_171,,0.34137,,,
E1823_280,,,0.56024,,
E544_336,0.67269,,,,
E1824_375,,,0.7509999999999999,,
E602_220,0.43976000000000004,,,,
E241_337,,,0.6747,,
E576_198,,,,0.39558000000000004,
E862_362,,0.7249,,,
E309_412,0.8253,,,,
E273_368,,0.73695,,,
E1266_245,,,0.48996000000000006,,
E1537_178,0.35541999999999996,,,,
E580_1,,0.0,,,
E1751_28,,0.054220000000000004,,,
E1409_40,,,0.07831,,
E1804_159,0.31727,,,,
E219_247,,0.49398000000000003,,,
E351_350,,,0.7008,,
E1600_8,,,0.01406,,
E1085_84,0.16667,,,,
E1229_250,0.5,,,,
E1930_150,,,0.2992,,
E1408_197,,0.39357,,,
E1810_389,0.77912,,,,
E985_456,,,0.91365,,
E715_149,,,0.29719,,
E619_172,0.34337,,,,
E829_425,0.85141,,,,
E418_71,,,0.14056,,
E475_5,,,0.008029999999999999,,
E681_210,0.41968,,,,
E343_467,,,0.93574,,
E1335_153,0.30522,,,,
E1150_357,,,0.71486,,
E852_150,,,0.2992,,
E891_167,,,0.33333,,
E1195_286,0.57229,,,,
E1425_122,,,0.24297,,
E719_191,,,,0.38153000000000004,
E222_283,,,,,0.5662699999999999
E697_223,,,0.44578,,
E1468_198,,,,0.39558000000000004,
E257_186,,,0.37149,,
E439_261,,0.5220899999999999,,,
E1665_70,,0.13855,,,
E279_420,,,0.8413700000000001,,
E1953_491,0.9839399999999999,,,,
E1236_455,,,,0.91165,
E1683_10,,0.01807,,,
E501_224,0.44778999999999997,,,,
E1249_338,0.67671,,,,
E198_172,0.34337,,,,
E1540_201,,0.40160999999999997,,,
E1981_440,,0.8815299999999999,,,
E859_57,0.11245,,,,
E1895_117,,0.23293000000000003,,,
E1732_442,,,,,0.88554
E1800_66,,0.13052,,,
E676_423,0.84739,,,,
E1171_52,0.10240999999999999,,,,
E1379_37,0.07229,,,,
E1555_38,0.0743,,,,
E1883_95,,0.18875999999999998,,,
E1605_122,,,0.24297,,
E145_396,0.7931699999999999,,,,
E844_428,,,,,0.8574299999999999
E1792_76,,,0.1506,,
E1514_284,0.5682699999999999,,,,
E1554_315,,,0.63052,,
E472_82,0.16265,,,,
E1850_66,,,0.13052,,
E1779_249,,,0.49799,,
E552_372,,,0.74498,,
E248_86,0.17068,,,,
E1438_68,0.13454000000000002,,,,
E294_45,,0.08835,,,
E1543_229,0.45783,,,,
E1156_437,,,0.8755,,
E850_80,0.15863,,,,
E802_138,,,0.2751,,
E1519_340,0.68072,,,,
E1836_400,0.8012,,,,
E168_151,,,0.3012,,
E812_39,,0.07631,,,
E1456_205,0.40963999999999995,,,,
E1945_337,0.6747,,,,
E132_236,0.47189,,,,
E593_147,,,0.29317,,
E1454_480,,,,,0.96185
E1641_389,,,0.77912,,
E234_243,,,0.48594,,
E1311_337,0.6747,,,,
E319_50,0.09838999999999999,,,,
E555_16,,0.030119999999999997,,,
E1881_191,0.38153000000000004,,,,
E239_245,,0.48996000000000006,,,
E915_453,,0.9076299999999999,,,
E67_381,,,0.76305,,
E1031_74,,0.14659,,,
E1498_62,0.12249000000000002,,,,
E893_217,,0.43373,,,
E206_181,0.36145,,,,
E1796_22,0.04217,,,,
E1695_267,,0.53414,,,
E1023_169,,0.33735,,,
E1640_204,,0.40763,,,
E689_101,0.2008,,,,
E1118_30,0.05823,,,,
E762_465,,,0.93173,,
E1911_494,0.9899600000000001,,,,
E1019_363,,0.7269100000000001,,,
E413_66,,0.13052,,,
E822_434,,0.8694799999999999,,,
E176_140,,0.27912,,,
E1179_70,,,0.13855,,
E1992_148,0.29518,,,,
E1962_442,,0.88554,,,
E1766_289,0.57831,,,,
E839_182,0.36345,,,,
E1343_241,0.48193,,,,
E1822_29,,0.056220000000000006,,,
E1902_398,,0.79719,,,
E1935_178,,0.35541999999999996,,,
E1067_143,,0.28514,,,
E1005_289,,,0.57831,,
E1208_470,,0.9417700000000001,,,
E445_168,,,0.33534,,
E707_136,,,0.27108000000000004,,
E83_100,,,0.1988,,
E192_19,,,0.03614,,
E1677_359,,0.71888,,,
E1705_435,,0.87149,,,
E1177_434,,,0.8694799999999999,,
E1621_81,,,0.16064,,
E99_464,,,0.9297200000000001,,
E987_256,,,,,0.51205
E1196_269,,0.53815,,,
E44_462,,,,0.9257,
E674_83,,,0.16466,,
E595_126,,0.251,,,
E994_268,0.53614,,,,
E995_17,0.03213,,,,
E104_411,,,0.82329,,
E1762_164,,0.32731,,,
E677_251,,,0.5020100000000001,,
E373_491,0.9839399999999999,,,,
E901_394,0.7891600000000001,,,,
E362_125,0.249,,,,
E1579_304,0.60843,,,,
E1876_75,0.14859,,,,
E1494_115,0.22891999999999998,,,,
E506_249,0.49799,,,,
E300_310,,0.62048,,,
E634_322,0.64458,,,,
E1300_206,,,,,0.41165
E324_158,,,0.31526,,
E186_356,,0.71285,,,
E1759_414,,,0.8293200000000001,,
E954_445,,0.8915700000000001,,,
E266_206,,0.41165,,,
E925_157,0.31325,,,,
E642_268,,,0.53614,,
E1656_203,0.40562,,,,
E606_462,0.9257,,,,
E1567_12,,,,0.022090000000000002,
E953_294,0.58835,,,,
E386_180,,,0.35944,,
E1093_118,0.23494,,,,
E21_143,0.28514,,,,
E1122_71,,,0.14056,,
E940_205,0.40963999999999995,,,,
E1833_246,,,0.49196999999999996,,
E474_449,0.8996,,,,
E1552_330,0.66064,,,,
E868_456,0.91365,,,,
E345_367,,,0.7349399999999999,,
E1746_432,0.86546,,,,
E1345_273,0.54618,,,,
E548_385,,,0.77108,,
E744_310,,,0.62048,,
E1857_383,,,0.76707,,
E377_203,0.40562,,,,
E71_149,,,0.29719,,
E1740_46,,0.09036,,,
E136_100,0.1988,,,,
E964_273,,0.54618,,,
E1370_237,0.4739,,,,
E695_170,,,0.33936,,
E16_294,0.58835,,,,
E221_127,0.25301,,,,
E1561_326,,,,0.65261,
E851_41,,,0.08032,,
E72_175,,,0.3494,,
E977_17,,,0.03213,,
E502_317,0.63454,,,,
E1928_144,,,0.28715,,
E208_412,0.8253,,,,
E478_276,,,0.5522100000000001,,
E1937_289,0.57831,,,,
E1416_284,,0.5682699999999999,,,
E1563_166,0.33133,,,,
E1296_73,,0.14458,,,
E216_307,,,0.61446,,
E232_150,,0.2992,,,
E357_407,,,0.81526,,
E640_56,0.11044000000000001,,,,
E1106_172,,,0.34337,,
E906_412,,,0.8253,,
E740_456,,,,,0.91365
E1326_107,0.21285,,,,
E615_439,,,0.8795200000000001,,
E1320_27,0.05221,,,,
E90_409,,,0.8192799999999999,,
E523_190,,,0.37951999999999997,,
E1508_468,,,,0.93775,
E180_389,,0.77912,,,
E384_256,,0.51205,,,
E93_328,0.65663,,,,
E1377_378,0.75703,,,,
E1050_473,,0.9477899999999999,,,
E46_41,0.08032,,,,
E1851_173,,0.34538,,,
E978_260,,,0.52008,,
E1899_199,,,0.39759,,
E38_132,,,0.26305,,
E1931_319,0.63855,,,,
E1825_370,,,0.7409600000000001,,
E1414_7,,0.01205,,,
E1164_185,,,0.36948000000000003,,
E1334_212,,0.42368999999999996,,,
E826_139,0.27710999999999997,,,,
E588_199,,0.39759,,,
E1022_338,0.67671,,,,
E295_71,,0.14056,,,
E252_463,0.92771,,,,
E691_318,,0.63655,,,
E157_416,0.8333299999999999,,,,
E722_73,0.14458,,,,
E1037_415,,0.8313299999999999,,,
E504_415,,0.8313299999999999,,,
E1922_425,,,,0.85141,
E1870_498,,0.9979899999999999,,,
E1434_46,0.09036,,,,
E1865_439,,0.8795200000000001,,,
E632_460,,,,0.92169,
E513_105,,0.20884,,,
E565_308,,0.61647,,,
E1159_480,0.96185,,,,
E731_220,,0.43976000000000004,,,
E112_199,,,0.39759,,
E747_207,,0.41365,,,
E1646_140,,,0.27912,,
E1094_417,,,0.83534,,
E955_139,,,0.27710999999999997,,
E1882_310,,0.62048,,,
E1327_489,0.9799200000000001,,,,
E956_238,,,,,0.4759
E1556_337,,0.6747,,,
E1985_125,0.249,,,,
E708_474,,0.9498,,,
E1831_397,,,0.79518,,
E801_258,,0.5160600000000001,,,
E1375_351,,,0.70281,,
E1239_275,,,0.5502,,
E855_475,,,0.95181,,
E14_333,,0.66667,,,
E163_459,,,0.9196799999999999,,
E348_224,,0.44778999999999997,,,
E173_464,,,0.9297200000000001,,
E1087_143,,,,0.28514,
E1021_168,,0.33534,,,
E1264_493,,,0.98795,,
E653_39,0.07631,,,,
E1427_29,0.056220000000000006,,,,
E736_252,,0.50402,,,
E685_348,,,0.6967899999999999,,
E1898_149,,0.29719,,,
E40_320,0.64056,,,,
E1826_494,,0.9899600000000001,,,
E1407_183,,,0.36546,,
E1373_450,,,0.90161,,
E78_209,,,0.41767,,
E1406_241,,0.48193,,,
E601_93,0.18474000000000002,,,,
E1451_352,,0.70482,,,
E1998_339,,0.67871,,,
E212_124,,,,0.24699000000000002,
E80_285,0.57028,,,,
E1564_27,,0.05221,,,
E837_19,,,,0.03614,
E1363_225,0.4498,,,,
E1036_304,0.60843,,,,
E1134_32,0.06225,,,,
E1709_33,,,0.06426,,
E190_65,0.12850999999999999,,,,
E1571_232,,0.46386000000000005,,,
E1799_179,0.35743,,,,
E1174_374,,,0.7490000000000001,,
E1873_283,,,0.5662699999999999,,
E1090_135,0.26908000000000004,,,,
E1593_474,,,0.9498,,
E229_180,0.35944,,,,
E933_441,0.8835299999999999,,,,
E908_497,0.99598,,,,
E1581_352,0.70482,,,,
E991_185,0.36948000000000003,,,,
E64_15,,,0.028110000000000003,,
E123_88,,,0.1747,,
E857_376,0.7530100000000001,,,,
E23_245,,,0.48996000000000006,,
E1026_17,0.03213,,,,
E1120_457,,,0.91566,,
E1417_289,,,0.57831,,
E1639_195,0.38956,,,,
E423_27,0.05221,,,,
E1287_46,0.09036,,,,
E702_289,,,0.57831,,
E1308_177,,,0.35341,,
E1532_229,,0.45783,,,
E675_159,,,0.31727,,
E1086_99,0.19679000000000002,,,,
E1599_35,,0.06827000000000001,,,
E621_442,,0.88554,,,
E960_299,,,0.59839,,
E1684_190,,,0.37951999999999997,,
E741_23,0.044180000000000004,,,,
E1932_50,,,0.09838999999999999,,
E224_329,,,0.65863,,
E1995_432,,,,,0.86546
E347_84,0.16667,,,,
E1956_429,,,0.85944,,
E710_95,,0.18875999999999998,,,
E567_68,,0.13454000000000002,,,
E1204_211,,0.42168999999999995,,,
E1509_319,0.63855,,,,
E249_37,0.07229,,,,
E874_333,,0.66667,,,
E892_291,0.58233,,,,
E1612_247,0.49398000000000003,,,,
E529_212,,,,0.42368999999999996,
E745_76,,0.1506,,,
E463_479,0.9598399999999999,,,,
E5_373,0.7469899999999999,,,,
E333_164,,,0.32731,,
E1449_11,0.02008,,,,
E1597_57,0.11245,,,,
E773_149,,0.29719,,,
E1105_354,,,0.7088399999999999,,
E505_38,,,0.0743,,
E570_341,,0.6827300000000001,,,
E251_144,,,0.28715,,
E937_2,,0.00201,,,
E48_271,,,0.5421699999999999,,
E1858_245,0.48996000000000006,,,,
E571_297,,0.59438,,,
E283_56,,,0.11044000000000001,,
E1053_161,,0.32129,,,
E1896_383,0.76707,,,,
E637_463,,,0.92771,,
E1123_122,,,0.24297,,
E1424_162,,0.32329,,,
E448_139,0.27710999999999997,,,,
E1011_13,,,0.0241,,
E959_413,0.82731,,,,
E125_238,0.4759,,,,
E1785_317,,,,,0.63454
E1445_351,,,0.70281,,
E1491_168,,,0.33534,,
E609_28,,,,0.054220000000000004,
E0_4,0.00602,,,,
E1228_12,0.022090000000000002,,,,
E237_262,,0.5241,,,
E1119_66,,,0.13052,,
E1274_294,,0.58835,,,
E354_39,,,0.07631,,
E734_329,,,,,0.65863
E320_297,,,,,0.59438
E662_6,,0.01004,,,
E1993_113,,,0.2249,,
E1452_240,,,0.47991999999999996,,
E603_358,0.71687,,,,
E838_118,0.23494,,,,
E1235_206,,,0.41165,,
E845_374,0.7490000000000001,,,,
E856_214,,,0.42771000000000003,,
E1422_136,,0.27108000000000004,,,
E1611_115,0.22891999999999998,,,,
E1056_177,,,,0.35341,
E1405_402,0.8052199999999999,,,,
E528_414,,0.8293200000000001,,,
E76_111,,,,,0.22088000000000002
E130_320,0.64056,,,,
E152_360,0.72088,,,,
E1560_346,0.69277,,,,
E1356_188,0.3755,,,,
E988_142,0.28313,,,,
E1862_297,,,,,0.59438
E1904_21,,0.04016,,,
E1520_50,,,0.09838999999999999,,
E468_241,0.48193,,,,
E1735_92,0.18273,,,,
E575_371,,0.74297,,,
E405_231,0.46185,,,,
E1772_220,,,0.43976000000000004,,
E958_309,,,0.61847,,
E1392_37,0.07229,,,,
E288_233,,,0.46586000000000005,,
E936_364,0.72892,,,,
E648_138,0.2751,,,,
E26_55,,,,0.10843,
E1325_262,0.5241,,,,
E678_178,,0.35541999999999996,,,
E547_35,,0.06827000000000001,,,
E1761_345,0.69076,,,,
E1852_283,,0.5662699999999999,,,
E1610_378,,,0.75703,,
E1722_110,,,0.21888000000000002,,
E924_267,0.53414,,,,
E1294_472,,,0.94578,,
E867_27,0.05221,,,,
E1016_74,,,,,0.14659
E816_139,,0.27710999999999997,,,
E884_435,,,0.87149,,
E1802_164,0.32731,,,,
E1314_481,,,0.96386,,
E680_19,0.03614,,,,
E1885_273,,0.54618,,,
E490_80,0.15863,,,,
E1173_282,,,0.56426,,
E1848_452,0.9056200000000001,,,,
E1818_364,,0.72892,,,
E919_359,,0.71888,,,
E325_187,,0.37349,,,
E668_469,,,0.93976,,
E1841_215,,,0.42972,,
E527_233,,,0.46586000000000005,,
E4_307,0.61446,,,,
E694_267,,0.53414,,,
E133_63,,0.1245,,,
E578_176,,,0.35141,,
E92_388,,,0.7771100000000001,,
E735_487,,0.9759,,,
E579_71,,,,0.14056,
E13_433,0.8674700000000001,,,,
E1226_209,,0.41767,,,
E1765_237,,,0.4739,,
E916_268,,,0.53614,,
E1925_143,0.28514,,,,
E1432_243,,,0.48594,,
E1608_246,0.49196999999999996,,,,
E1399_238,,,0.4759,,
E115_309,,,0.61847,,
E1461_44,0.08635,,,,
E276_354,,,0.7088399999999999,,
E1365_50,,,0.09838999999999999,,
E15_361,0.7228899999999999,,,,
E1855_242,,,0.48394,,
E1280_97,,0.19277,,,
E1724_495,0.99197,,,,
E946_406,0.81325,,,,
E1412_351,,,0.70281,,
E1774_467,,,0.93574,,
E787_142,,,0.28313,,
E1293_195,,,0.38956,,
E1972_32,,,0.06225,,
E550_468,,,,,0.93775
E1413_141,0.28112,,,,
E1003_457,,,0.91566,,
E652_296,,0.59237,,,
E1084_474,0.9498,,,,
E425_33,,,,0.06426,
E269_288,,,,,0.57631
E863_181,,,0.36145,,
E1631_109,,0.21686999999999998,,,
E711_246,,0.49196999999999996,,,
E1155_167,,,0.33333,,
E789_126,0.251,,,,
E1954_226,0.45181000000000004,,,,
E1674_449,0.8996,,,,
E188_191,,0.38153000000000004,,,
E1238_362,,,0.7249,,
E1496_165,,,0.32932,,
E1482_411,0.82329,,,,
E1371_173,,0.34538,,,
E1877_481,,,0.96386,,
E432_339,,0.67871,,,
E1770_262,0.5241,,,,
E1771_408,0.8172699999999999,,,,
E1301_403,0.80723,,,,
E1739_334,0.66867,,,,
E582_30,,0.05823,,,
E421_220,,,0.43976000000000004,,
E285_493,,,,,0.98795
E968_374,,,0.7490000000000001,,
E1590_458,,0.9176700000000001,,,
E91_242,,,0.48394,,
E1279_360,,,0.72088,,
E1661_72,0.14257,,,,
E1755_359,,0.71888,,,
E460_450,0.90161,,,,
E1991_75,,,0.14859,,
E1868_90,0.17870999999999998,,,,
E314_393,0.78715,,,,
E61_258,0.5160600000000001,,,,
E1353_242,,0.48394,,,
E1068_234,,,0.46787,,
E1736_252,0.50402,,,,
E1035_2,,,,0.00201,
E1958_212,,0.42368999999999996,,,
E1341_55,,,0.10843,,
E146_424,0.8494,,,,
E459_382,,,0.7650600000000001,,
E1662_478,,0.95783,,,
E730_411,,,,,0.82329
E1418_307,,,,0.61446,
E140_227,,,0.45382,,
E1004_398,,,,,0.79719
E520_271,,,,,0.5421699999999999
E843_348,0.6967899999999999,,,,
E1227_281,,0.56225,,,
E1916_379,,,0.7590399999999999,,
E775_156,,,0.31124,,
E1099_365,0.73092,,,,
E89_290,,0.58032,,,
E1921_135,0.26908000000000004,,,,
E442_262,,,0.5241,,
E1749_222,0.44378,,,,
E1940_465,,,,0.93173,
E1983_76,,0.1506,,,
E1634_96,,0.19075999999999999,,,
E499_269,0.53815,,,,
E848_76,,0.1506,,,
E600_482,0.96586,,,,
E1961_200,,,0.3996,,
E1211_205,,0.40963999999999995,,,
E1582_91,,0.18072,,,
E1245_87,,,0.17269,,
E904_278,0.5562199999999999,,,,
E633_266,,0.53213,,,
E1162_357,0.71486,,,,
E364_274,,0.54819,,,
E1069_293,0.58635,,,,
E286_265,,,0.53012,,
E883_122,,,0.24297,,
E1716_459,,,0.9196799999999999,,
E1606_196,,0.39157,,,
E1585_338,,0.67671,,,
E726_218,0.43573999999999996,,,,
E1859_162,0.32329,,,,
E1710_213,0.4257,,,,
E1676_297,,0.59438,,,
E407_324,0.64859,,,,
E537_350,,,0.7008,,
E1642_466,,,0.93373,,
E1726_259,,0.51807,,,
E1180_228,,0.45582,,,
E840_296,,0.59237,,,
E497_325,,,0.6506,,
E1431_360,,0.72088,,,
E358_111,,0.22088000000000002,,,
E194_473,,,,,0.9477899999999999
E1183_402,0.8052199999999999,,,,
E1237_460,,,0.92169,,
E415_479,0.9598399999999999,,,,
E6_432,,,,0.86546,
E1780_153,,0.30522,,,
E877_19,,0.03614,,,
E1133_131,,0.26104,,,
E371_190,,,0.37951999999999997,,
E813_173,,,0.34538,,
E1194_82,0.16265,,,,
E1017_215,,0.42972,,,
E193_451,,0.90361,,,
E795_360,0.72088,,,,
E786_221,,,,0.44177,
E766_13,0.0241,,,,
E846_286,,0.57229,,,
E508_373,,0.7469899999999999,,,
E682_42,0.08233,,,,
E1051_371,,,,,0.74297
E1232_41,,,0.08032,,
E483_493,,,0.98795,,
E154_47,,,0.09237000000000001,,
E1949_102,,,0.20281,,
E760_35,,0.06827000000000001,,,
E886_43,,,0.08434,,
E803_303,,0.60643,,,
E1734_338,,,0.67671,,
E142_66,,0.13052,,,
E952_411,0.82329,,,,
E649_398,,,0.79719,,
E1151_396,,,0.7931699999999999,,
E965_196,,0.39157,,,
E1727_214,,0.42771000000000003,,,
E1472_15,,,,,0.028110000000000003
E1471_99,0.19679000000000002,,,,
E431_201,0.40160999999999997,,,,
E1978_405,0.81124,,,,
E1310_167,,,,0.33333,
E1538_379,0.7590399999999999,,,,
E1701_298,,,0.59639,,
E1999_192,,0.38353000000000004,,,
E1775_321,0.64257,,,,
E1126_68,,,0.13454000000000002,,
E671_156,,0.31124,,,
E465_98,,,0.19478,,
E842_417,,,,,0.83534
E1672_16,0.030119999999999997,,,,
E905_358,,0.71687,,,
E951_265,,0.53012,,,
E699_447,,,0.8955799999999999,,
E124_340,,0.68072,,,
E909_174,0.34739000000000003,,,,
E1165_226,,0.45181000000000004,,,
E980_423,,0.84739,,,
E127_483,,,0.9678700000000001,,
E243_215,0.42972,,,,
E392_293,,0.58635,,,
E375_476,,0.9538200000000001,,,
E410_428,0.8574299999999999,,,,
E58_390,0.78112,,,,
E1012_197,,,0.39357,,
E1894_260,,,,0.52008,
E939_138,,0.2751,,,
E596_223,0.44578,,,,
E1305_351,0.70281,,,,
E1807_337,,0.6747,,,
E1787_395,,0.7911600000000001,,,
E1793_371,0.74297,,,,
E488_261,,0.5220899999999999,,,
E289_345,,,,,0.69076
E737_228,,,0.45582,,
E207_33,,0.06426,,,
E365_109,0.21686999999999998,,,,
E187_312,,,0.6245,,
E1092_325,0.6506,,,,
E404_96,0.19075999999999999,,,,
E1189_164,0.32731,,,,
E150_421,0.8433700000000001,,,,
E993_30,,0.05823,,,
E986_306,0.61245,,,,
E1200_162,,0.32329,,,
E1428_402,,,0.8052199999999999,,
E417_410,,,,0.82129,
E1664_226,,,,,0.45181000000000004
E934_486,0.9739,,,,
E1276_416,,,0.8333299999999999,,
E1614_299,,0.59839,,,
E1137_406,,,0.81325,,
E1475_169,0.33735,,,,
E1900_172,0.34337,,,,
E1181_113,0.2249,,,,
E815_441,0.8835299999999999,,,,
E220_192,0.38353000000000004,,,,
E1382_463,0.92771,,,,
E969_309,,,0.61847,,
E849_253,,,0.50602,,
E1583_200,,0.3996,,,
E1742_272,,0.54418,,,
E1975_198,,,0.39558000000000004,,
E299_149,0.29719,,,,
E395_329,,,0.65863,,
E684_285,,0.57028,,,
E114_489,,,,0.9799200000000001,
E1602_172,0.34337,,,,
E1943_94,,0.18675,,,
E1864_204,,,0.40763,,
E1723_138,,0.2751,,,
E913_91,,,,0.18072,
E1190_153,,0.30522,,,
E128_496,,,0.99398,,
E37_57,,,0.11245,,
E1034_113,0.2249,,,,
E1374_230,,,,0.45983999999999997,
E433_185,,,,,0.36948000000000003
E897_26,0.0502,,,,
E313_2,0.00201,,,,
E1081_298,,,,0.59639,
E398_184,0.36746999999999996,,,,
E1854_85,,0.16867000000000001,,,
E1946_443,,0.88755,,,
E1545_195,,0.38956,,,
E1410_58,0.11445999999999999,,,,
E1776_460,,,0.92169,,
E1043_268,,,0.53614,,
E260_100,0.1988,,,,
E979_23,,0.044180000000000004,,,
E1655_101,,,0.2008,,
E1869_498,0.9979899999999999,,,,
E1682_417,,,0.83534,,
E793_6,0.01004,,,,
E1938_406,,0.81325,,,
E1547_141,0.28112,,,,
E29_347,,0.6947800000000001,,,
E1430_44,,0.08635,,,
E1437_102,0.20281,,,,
E1526_280,0.56024,,,,
E210_59,0.11647,,,,
E556_213,,,0.4257,,
E1046_93,0.18474000000000002,,,,
E732_211,,0.42168999999999995,,,
E1576_494,,0.9899600000000001,,,
E1147_338,,,,0.67671,
E1063_387,,0.7751,,,
E1340_492,0.9859399999999999,,,,
E1103_364,0.72892,,,,
E1511_22,,,0.04217,,
