,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4,PseudoTime5
E1449_35,,0.06827000000000001,,,
E1166_117,,0.23293000000000003,,,
E566_37,0.07229,,,,
E721_175,0.3494,,,,
E692_484,,0.96988,,,
E1077_197,0.39357,,,,
E1505_430,,,0.86145,,
E1667_180,,0.35944,,,
E634_453,,0.9076299999999999,,,
E1879_67,,,0.13253,,
E1586_297,0.59438,,,,
E104_55,,0.10843,,,
E1840_26,0.0502,,,,
E241_25,,0.04819,,,
E103_201,,0.40160999999999997,,,
E263_454,,,0.90964,,
E453_121,,,,0.24095999999999998,
E1216_460,,,,,0.92169
E1345_68,,0.13454000000000002,,,
E418_85,,0.16867000000000001,,,
E1867_473,0.9477899999999999,,,,
E1966_186,,,0.37149,,
E79_384,,,0.76908,,
E98_422,,0.8453799999999999,,,
E57_127,,,0.25301,,
E250_356,0.71285,,,,
E1944_372,,,0.74498,,
E928_20,,0.03815,,,
E916_456,0.91365,,,,
E2_360,0.72088,,,,
E873_244,,0.48795,,,
E304_295,,0.59036,,,
E1302_69,,0.13655,,,
E848_226,,,,0.45181000000000004,
E1224_172,,,0.34337,,
E1719_348,0.6967899999999999,,,,
E1714_168,,,,,0.33534
E1922_203,0.40562,,,,
E1430_47,,,0.09237000000000001,,
E1367_371,,0.74297,,,
E1672_493,,0.98795,,,
E1424_108,,,0.21486,,
E48_247,0.49398000000000003,,,,
E1405_240,,,0.47991999999999996,,
E645_389,,,0.77912,,
E23_74,,,0.14659,,
E145_65,,0.12850999999999999,,,
E1055_258,0.5160600000000001,,,,
E635_209,0.41767,,,,
E673_210,,0.41968,,,
E771_110,0.21888000000000002,,,,
E769_262,,0.5241,,,
E1222_21,0.04016,,,,
E967_414,,0.8293200000000001,,,
E833_345,,0.69076,,,
E618_338,0.67671,,,,
E576_84,,,,0.16667,
E1941_218,,,0.43573999999999996,,
E552_143,0.28514,,,,
E544_5,,,,,0.008029999999999999
E1755_73,0.14458,,,,
E69_265,,,0.53012,,
E1031_232,,,0.46386000000000005,,
E396_401,,0.8032100000000001,,,
E15_351,,0.70281,,,
E1833_86,0.17068,,,,
E1225_235,0.46988,,,,
E855_313,0.62651,,,,
E276_25,,0.04819,,,
E1952_489,,0.9799200000000001,,,
E1248_60,,0.11847,,,
E625_492,,,0.9859399999999999,,
E764_188,,,0.3755,,
E1876_363,,0.7269100000000001,,,
E952_4,,0.00602,,,
E59_29,,0.056220000000000006,,,
E1658_43,,,,0.08434,
E1228_33,,0.06426,,,
E167_85,,0.16867000000000001,,,
E917_9,,,0.016059999999999998,,
E559_309,,,0.61847,,
E1502_108,,0.21486,,,
E1190_303,,0.60643,,,
E589_378,,0.75703,,,
E966_467,,0.93574,,,
E477_202,,,0.40360999999999997,,
E1602_109,0.21686999999999998,,,,
E1379_168,,0.33534,,,
E328_223,0.44578,,,,
E1498_298,,0.59639,,,
E1864_112,,0.22289,,,
E215_323,0.64659,,,,
E1810_476,0.9538200000000001,,,,
E1189_1,,0.0,,,
E429_295,,0.59036,,,
E1260_132,0.26305,,,,
E840_352,,,0.70482,,
E211_50,,,,,0.09838999999999999
E1037_92,,,0.18273,,
E791_1,0.0,,,,
E715_258,,,0.5160600000000001,,
E1355_309,0.61847,,,,
E1214_389,,,0.77912,,
E1555_160,,0.31928,,,
E1709_178,,0.35541999999999996,,,
E306_399,0.7992,,,,
E1809_331,0.66265,,,,
E1376_35,,0.06827000000000001,,,
E118_219,,,0.43775,,
E1261_238,0.4759,,,,
E1455_15,0.028110000000000003,,,,
E345_229,0.45783,,,,
E745_157,,,0.31325,,
E1391_84,0.16667,,,,
E1075_425,,,,,0.85141
E1108_429,,0.85944,,,
E551_211,,0.42168999999999995,,,
E1907_26,,0.0502,,,
E1888_88,,0.1747,,,
E1647_343,,0.68675,,,
E744_448,0.89759,,,,
E1638_153,0.30522,,,,
E889_218,,0.43573999999999996,,,
E1206_473,,0.9477899999999999,,,
E727_490,,0.98193,,,
E1504_402,,0.8052199999999999,,,
E27_210,,,,0.41968,
E219_466,0.93373,,,,
E364_174,,0.34739000000000003,,,
E730_30,,,,,0.05823
E1199_392,,,,,0.78514
E482_424,,,0.8494,,
E1870_9,,,0.016059999999999998,,
E1569_267,,,0.53414,,
E1799_110,,,0.21888000000000002,,
E901_394,,0.7891600000000001,,,
E1373_442,0.88554,,,,
E1420_397,0.79518,,,,
E926_124,,0.24699000000000002,,,
E780_108,,,0.21486,,
E1053_383,,0.76707,,,
E22_475,,,0.95181,,
E377_387,,0.7751,,,
E976_488,,0.9779100000000001,,,
E129_37,,0.07229,,,
E77_372,,,0.74498,,
E1904_223,,0.44578,,,
E298_346,,,0.69277,,
E1000_232,,,0.46386000000000005,,
E1329_39,,0.07631,,,
E999_345,,0.69076,,,
E804_338,0.67671,,,,
E1633_236,,,0.47189,,
E656_82,,0.16265,,,
E1723_181,,0.36145,,,
E694_287,,0.5743,,,
E1472_210,,,0.41968,,
E1769_332,,,0.66466,,
E678_348,,0.6967899999999999,,,
E666_320,,,,0.64056,
E1026_474,,0.9498,,,
E1578_491,0.9839399999999999,,,,
E1511_109,0.21686999999999998,,,,
E590_152,,0.30321,,,
E1477_18,,,0.03414,,
E564_284,,,,0.5682699999999999,
E1568_405,,0.81124,,,
E467_223,,0.44578,,,
E1438_209,,0.41767,,,
E325_188,,,0.3755,,
E1524_363,0.7269100000000001,,,,
E1298_316,,,0.63253,,
E1156_126,0.251,,,,
E296_401,,0.8032100000000001,,,
E796_236,,,,0.47189,
E311_94,,,0.18675,,
E374_103,,0.20481999999999997,,,
E431_228,,0.45582,,,
E1269_8,,,,,0.01406
E964_380,,,0.7610399999999999,,
E291_195,,0.38956,,,
E1582_297,0.59438,,,,
E1772_113,,,0.2249,,
E365_201,,0.40160999999999997,,,
E1926_96,,0.19075999999999999,,,
E1300_140,,,,,0.27912
E132_476,,,,,0.9538200000000001
E469_246,,0.49196999999999996,,,
E1622_410,,,0.82129,,
E1082_93,,,,0.18474000000000002,
E557_440,,0.8815299999999999,,,
E603_352,,,0.70482,,
E884_353,0.7068300000000001,,,,
E1547_161,,0.32129,,,
E331_27,,,0.05221,,
E1750_299,,,0.59839,,
E1241_137,,0.27309,,,
E1095_339,,,,,0.67871
E1242_229,,,0.45783,,
E234_485,0.9718899999999999,,,,
E332_385,0.77108,,,,
E1163_303,,0.60643,,,
E1462_107,0.21285,,,,
E1687_118,,0.23494,,,
E1954_378,,0.75703,,,
E1934_92,0.18273,,,,
E1551_438,0.87751,,,,
E171_60,0.11847,,,,
E438_7,,,0.01205,,
E1103_186,,,,,0.37149
E637_171,0.34137,,,,
E1611_499,,1.0,,,
E536_84,,,0.16667,,
E1765_289,,0.57831,,,
E1988_352,,,0.70482,,
E1737_265,0.53012,,,,
E1661_173,,0.34538,,,
E973_24,,,,,0.04618
E685_318,0.63655,,,,
E1352_310,,,0.62048,,
E647_352,,,0.70482,,
E1130_184,0.36746999999999996,,,,
E1086_26,,,0.0502,,
E151_190,,,0.37951999999999997,,
E890_387,0.7751,,,,
E1131_90,,0.17870999999999998,,,
E989_105,0.20884,,,,
E1520_394,,0.7891600000000001,,,
E1426_6,0.01004,,,,
E779_291,,0.58233,,,
E1235_414,,,0.8293200000000001,,
E455_22,,,0.04217,,
E1932_186,0.37149,,,,
E76_105,,,,0.20884,
E515_26,0.0502,,,,
E1610_126,0.251,,,,
E911_339,,,0.67871,,
E1529_11,,0.02008,,,
E41_363,,0.7269100000000001,,,
E1793_130,,0.25904,,,
E317_65,,0.12850999999999999,,,
E1025_135,0.26908000000000004,,,,
E113_391,,0.78313,,,
E1968_141,,,,,0.28112
E679_120,,,,0.23895999999999998,
E1281_453,0.9076299999999999,,,,
E1236_398,,,0.79719,,
E609_385,0.77108,,,,
E1942_346,0.69277,,,,
E849_294,,0.58835,,,
E1168_316,,,,0.63253,
E114_415,,0.8313299999999999,,,
E1682_102,,,0.20281,,
E1798_458,0.9176700000000001,,,,
E46_316,,0.63253,,,
E1628_165,0.32932,,,,
E398_257,,0.5140600000000001,,,
E1279_271,0.5421699999999999,,,,
E156_73,,0.14458,,,
E560_359,,0.71888,,,
E1691_38,,0.0743,,,
E1207_156,,,0.31124,,
E1771_54,,0.10643,,,
E1255_32,,0.06225,,,
E951_393,,0.78715,,,
E542_487,,,0.9759,,
E852_194,,0.38755,,,
E947_91,0.18072,,,,
E1632_449,0.8996,,,,
E1451_371,,,0.74297,,
E1583_208,,,0.41566000000000003,,
E205_393,,,,,0.78715
E1327_242,0.48394,,,,
E1408_263,,,0.5261,,
E1382_202,,0.40360999999999997,,,
E818_287,,,0.5743,,
E748_140,0.27912,,,,
E200_344,,0.68876,,,
E1467_184,,0.36746999999999996,,,
E720_337,,0.6747,,,
E400_360,,0.72088,,,
E206_208,0.41566000000000003,,,,
E1717_131,,0.26104,,,
E644_224,,0.44778999999999997,,,
E468_344,,0.68876,,,
E1565_259,,,0.51807,,
E624_222,,,0.44378,,
E109_443,0.88755,,,,
E808_104,,0.20683,,,
E140_193,0.38554,,,,
E1920_299,,,0.59839,,
E1965_225,0.4498,,,,
E767_439,,,0.8795200000000001,,
E754_194,,0.38755,,,
E776_300,,0.6004,,,
E476_476,0.9538200000000001,,,,
E641_207,,0.41365,,,
E371_215,0.42972,,,,
E402_17,0.03213,,,,
E924_215,,,0.42972,,
E1664_317,,,0.63454,,
E341_407,0.81526,,,,
E1409_493,0.98795,,,,
E854_159,,,,,0.31727
E725_149,,0.29719,,,
E1038_312,0.6245,,,,
E1961_43,0.08434,,,,
E514_238,,,0.4759,,
E1229_427,,0.8554200000000001,,,
E368_150,0.2992,,,,
E1947_405,,,0.81124,,
E381_86,,0.17068,,,
E309_310,,,0.62048,,
E1863_218,0.43573999999999996,,,,
E1970_402,,,,,0.8052199999999999
E1106_407,0.81526,,,,
E722_294,,0.58835,,,
E608_368,,,0.73695,,
E797_356,,0.71285,,,
E893_445,0.8915700000000001,,,,
E547_72,0.14257,,,,
E1754_450,,,0.90161,,
E857_322,,0.64458,,,
E116_105,,,0.20884,,
E299_355,,,0.7108399999999999,,
E1893_287,0.5743,,,,
E486_196,,0.39157,,,
E712_324,,,0.64859,,
E451_264,,,0.5281100000000001,,
E247_372,,0.74498,,,
E1959_220,0.43976000000000004,,,,
E1401_442,,,0.88554,,
E714_180,,0.35944,,,
E567_179,,,0.35743,,
E86_165,,,0.32932,,
E887_309,,,,0.61847,
E768_266,,,0.53213,,
E798_158,,,0.31526,,
E1208_266,,,0.53213,,
E301_404,,0.80924,,,
E127_160,0.31928,,,,
E1791_71,,0.14056,,,
E811_327,,,0.65462,,
E460_37,,0.07229,,,
E903_128,,0.25501999999999997,,,
E242_485,,,0.9718899999999999,,
E981_277,,,0.5542199999999999,,
E1412_264,0.5281100000000001,,,,
E1105_428,,0.8574299999999999,,,
E71_103,,0.20481999999999997,,,
E895_187,,,,0.37349,
E1313_89,,0.17670999999999998,,,
E1303_70,,,0.13855,,
E82_23,0.044180000000000004,,,,
E548_236,0.47189,,,,
E1172_398,0.79719,,,,
E420_353,,,,0.7068300000000001,
E1660_164,,,0.32731,,
E1432_470,,,0.9417700000000001,,
E749_443,,,,,0.88755
E941_116,,,0.23092,,
E1850_400,,,0.8012,,
E1962_93,,,0.18474000000000002,,
E671_278,0.5562199999999999,,,,
E335_55,,,,,0.10843
E1838_406,,0.81325,,,
E1642_199,,,0.39759,,
E110_38,0.0743,,,,
E534_409,,0.8192799999999999,,,
E282_366,,0.73293,,,
E1145_320,,,,,0.64056
E1364_64,0.12650999999999998,,,,
E1249_164,,,0.32731,,
E175_477,0.9558200000000001,,,,
E1465_249,0.49799,,,,
E1655_186,,0.37149,,,
E1099_464,,0.9297200000000001,,,
E1090_414,,0.8293200000000001,,,
E1895_142,,0.28313,,,
E1404_91,0.18072,,,,
E558_412,,,0.8253,,
E1763_208,,0.41566000000000003,,,
E202_249,,0.49799,,,
E1041_489,0.9799200000000001,,,,
E1911_417,0.83534,,,,
E313_122,,0.24297,,,
E529_453,0.9076299999999999,,,,
E1736_73,,,0.14458,,
E505_444,,0.88956,,,
E208_302,,0.60442,,,
E1059_242,,,,,0.48394
E53_14,,,0.0261,,
E919_224,,,0.44778999999999997,,
E295_499,,1.0,,,
E1191_421,,,0.8433700000000001,,
E1351_323,,0.64659,,,
E892_442,,0.88554,,,
E992_434,,,0.8694799999999999,,
E120_197,,0.39357,,,
E1764_154,0.30723,,,,
E1646_182,0.36345,,,,
E1133_485,0.9718899999999999,,,,
E993_33,,,0.06426,,
E1205_159,0.31727,,,,
E740_403,0.80723,,,,
E210_402,,,0.8052199999999999,,
E199_458,,0.9176700000000001,,,
E1213_313,0.62651,,,,
E1321_43,0.08434,,,,
E958_90,,,0.17870999999999998,,
E1415_89,,,0.17670999999999998,,
E1930_401,0.8032100000000001,,,,
E850_139,,0.27710999999999997,,,
E1866_419,,,0.83936,,
E856_215,0.42972,,,,
E1357_300,,0.6004,,,
E1726_242,,,0.48394,,
E1318_296,0.59237,,,,
E1184_82,,0.16265,,,
E1013_198,,0.39558000000000004,,,
E969_434,,0.8694799999999999,,,
E209_223,0.44578,,,,
E595_96,,,,0.19075999999999999,
E357_237,0.4739,,,,
E846_27,0.05221,,,,
E667_272,,,0.54418,,
E1001_299,0.59839,,,,
E1812_194,,,0.38755,,
E456_74,,0.14659,,,
E421_428,,,0.8574299999999999,,
E349_269,0.53815,,,,
E155_150,,0.2992,,,
E787_53,0.10442,,,,
E1823_79,0.15663,,,,
E1158_129,0.25703000000000004,,,,
E1324_211,,,0.42168999999999995,,
E1885_344,0.68876,,,,
E147_77,,0.15261,,,
E982_366,0.73293,,,,
E1718_284,,0.5682699999999999,,,
E1140_399,,0.7992,,,
E1563_236,,,0.47189,,
E319_243,,,0.48594,,
E445_448,0.89759,,,,
E1428_82,,0.16265,,,
E1575_232,,,0.46386000000000005,,
E201_217,0.43373,,,,
E244_320,,0.64056,,,
E711_322,,,,,0.64458
E35_344,0.68876,,,,
E975_374,,,,0.7490000000000001,
E1735_327,,0.65462,,,
E630_208,,,,0.41566000000000003,
E1277_269,0.53815,,,,
E1435_448,,,0.89759,,
E1004_117,,,0.23293000000000003,,
E1618_413,,0.82731,,,
E1621_337,0.6747,,,,
E773_205,0.40963999999999995,,,,
E866_102,,,0.20281,,
E501_142,,,0.28313,,
E1881_178,,0.35541999999999996,,,
E350_379,0.7590399999999999,,,,
E1495_303,,0.60643,,,
E99_111,0.22088000000000002,,,,
E268_33,0.06426,,,,
E1371_356,,,0.71285,,
E1343_17,,,0.03213,,
E1548_284,0.5682699999999999,,,,
E128_110,,0.21888000000000002,,,
E905_475,,,0.95181,,
E1975_222,,,0.44378,,
E1566_33,,,,,0.06426
E1662_193,,,0.38554,,
E1117_483,,0.9678700000000001,,,
E528_32,,0.06225,,,
E21_442,,,0.88554,,
E1360_451,,,0.90361,,
E44_1,,,0.0,,
E182_1,0.0,,,,
E1506_460,0.92169,,,,
E1177_10,,0.01807,,,
E1816_394,,,0.7891600000000001,,
E1821_323,,0.64659,,,
E1865_391,0.78313,,,,
E442_296,,,0.59237,,
E492_195,0.38956,,,,
E1499_196,,0.39157,,,
E1054_242,0.48394,,,,
E1258_298,0.59639,,,,
E1708_74,,,0.14659,,
E292_284,,,0.5682699999999999,,
E187_379,0.7590399999999999,,,,
E606_455,,0.91165,,,
E1807_348,0.6967899999999999,,,,
E31_30,0.05823,,,,
E430_273,0.54618,,,,
E1209_306,,0.61245,,,
E519_235,,,0.46988,,
E610_467,,0.93574,,,
E221_55,,0.10843,,,
E836_51,,0.1004,,,
E1483_241,0.48193,,,,
E717_436,0.87349,,,,
E259_29,,,0.056220000000000006,,
E1880_351,,0.70281,,,
E1278_432,,0.86546,,,
E909_22,,,0.04217,,
E936_36,,0.07028,,,
E987_323,,,,0.64659,
E1389_299,,0.59839,,,
E1808_65,,,0.12850999999999999,,
E972_104,,,0.20683,,
E51_304,0.60843,,,,
E1822_415,,,0.8313299999999999,,
E1997_225,,0.4498,,,
E1015_62,0.12249000000000002,,,,
E571_220,,0.43976000000000004,,,
E266_488,,0.9779100000000001,,,
E1060_469,,0.93976,,,
E1670_232,,,,0.46386000000000005,
E1088_343,,0.68675,,,
E1217_111,,,0.22088000000000002,,
E245_439,,,0.8795200000000001,,
E518_481,0.96386,,,,
E340_372,0.74498,,,,
E1074_52,,0.10240999999999999,,,
E1786_351,,,0.70281,,
E233_36,,,,0.07028,
E235_153,,,0.30522,,
E1561_226,0.45181000000000004,,,,
E75_240,0.47991999999999996,,,,
E977_294,,,,0.58835,
E487_321,0.64257,,,,
E1530_2,,,0.00201,,
E207_377,,0.75502,,,
E1804_91,,0.18072,,,
E1532_473,,0.9477899999999999,,,
E50_89,,,,0.17670999999999998,
E274_160,0.31928,,,,
E1414_146,,0.29116,,,
E959_427,,0.8554200000000001,,,
E1869_341,,,,,0.6827300000000001
E251_469,0.93976,,,,
E785_432,,0.86546,,,
E883_417,,0.83534,,,
E1591_1,,0.0,,,
E495_388,0.7771100000000001,,,,
E734_177,0.35341,,,,
E1757_270,,,0.5401600000000001,,
E1247_201,0.40160999999999997,,,,
E622_264,,0.5281100000000001,,,
E1132_130,,0.25904,,,
E1284_286,,,0.57229,,
E1523_322,0.64458,,,,
E676_4,,0.00602,,,
E1747_469,,,0.93976,,
E1987_469,,,0.93976,,
E611_194,0.38755,,,,
E324_175,0.3494,,,,
E847_427,,0.8554200000000001,,,
E1946_108,,,,0.21486,
E1985_318,,0.63655,,,
E307_151,0.3012,,,,
E1679_76,,,0.1506,,
E1996_407,,,0.81526,,
E938_194,,0.38755,,,
E1562_461,,0.92369,,,
E1620_479,,0.9598399999999999,,,
E937_308,,,0.61647,,
E1572_197,,0.39357,,,
E1394_479,,,0.9598399999999999,,
E1902_16,,,0.030119999999999997,,
E1250_127,,,0.25301,,
E163_455,0.91165,,,,
E1476_488,,0.9779100000000001,,,
E511_451,0.90361,,,,
E1933_391,,,,,0.78313
E9_247,0.49398000000000003,,,,
E1697_272,,,0.54418,,
E401_254,,,,0.50803,
E1636_440,0.8815299999999999,,,,
E569_419,,0.83936,,,
E1048_382,,0.7650600000000001,,,
E310_340,0.68072,,,,
E258_153,,,0.30522,,
E946_255,,,0.5100399999999999,,
E1550_229,0.45783,,,,
E1062_5,,,0.008029999999999999,,
E1344_241,0.48193,,,,
E1805_448,,0.89759,,,
E1594_184,0.36746999999999996,,,,
E1306_328,0.65663,,,,
E1116_330,0.66064,,,,
E204_10,,,0.01807,,
E677_329,0.65863,,,,
E1078_46,,0.09036,,,
E1609_74,,,0.14659,,
E1777_423,0.84739,,,,
E596_304,,0.60843,,,
E686_47,0.09237000000000001,,,,
E1020_364,0.72892,,,,
E766_260,,0.52008,,,
E1984_224,,0.44778999999999997,,,
E516_388,0.7771100000000001,,,,
E1657_418,,0.83735,,,
E1297_180,,0.35944,,,
E1470_334,,0.66867,,,
E115_370,0.7409600000000001,,,,
E78_440,0.8815299999999999,,,,
E1845_402,,0.8052199999999999,,,
E1899_126,,,0.251,,
E1693_239,,0.47791000000000006,,,
E1508_472,0.94578,,,,
E1463_195,,,0.38956,,
E770_466,,,0.93373,,
E197_459,0.9196799999999999,,,,
E898_278,0.5562199999999999,,,,
E1597_496,,0.99398,,,
E97_28,,,0.054220000000000004,,
E261_90,,0.17870999999999998,,,
E1705_250,0.5,,,,
E18_20,,0.03815,,,
E238_452,0.9056200000000001,,,,
E1091_370,,0.7409600000000001,,,
E1536_183,,0.36546,,,
E918_194,,0.38755,,,
E668_51,0.1004,,,,
E1178_109,,0.21686999999999998,,,
E523_157,0.31325,,,,
E194_234,0.46787,,,,
E499_111,,0.22088000000000002,,,
E462_303,,,0.60643,,
E1625_436,,,0.87349,,
E1332_374,,0.7490000000000001,,,
E1599_77,0.15261,,,,
E652_228,,,0.45582,,
E1159_9,,0.016059999999999998,,,
E388_143,,0.28514,,,
E587_235,0.46988,,,,
E897_477,,0.9558200000000001,,,
E1882_397,,,0.79518,,
E812_69,0.13655,,,,
E1683_293,,,,0.58635,
E695_293,,,0.58635,,
E1570_494,0.9899600000000001,,,,
E267_313,,0.62651,,,
E101_337,,,0.6747,,
E136_253,0.50602,,,,
E1912_149,,,,0.29719,
E594_298,,0.59639,,,
E1832_43,,0.08434,,,
E699_211,0.42168999999999995,,,,
E553_497,,,,,0.99598
E1768_364,0.72892,,,,
E439_97,0.19277,,,,
E963_326,,,0.65261,,
E1828_26,,,0.0502,,
E1008_308,0.61647,,,,
E437_401,,,,0.8032100000000001,
E1194_289,,0.57831,,,
E488_247,,,,,0.49398000000000003
E220_203,,0.40562,,,
E399_48,,,,0.09437999999999999,
E1512_187,,,,0.37349,
E1653_461,,,0.92369,,
E531_359,,,0.71888,,
E1674_315,0.63052,,,,
E184_389,0.77912,,,,
E1112_285,0.57028,,,,
E1770_315,,,,0.63052,
E1233_278,0.5562199999999999,,,,
E284_13,0.0241,,,,
E680_486,0.9739,,,,
E591_247,,0.49398000000000003,,,
E1549_23,,0.044180000000000004,,,
E925_423,,0.84739,,,
E778_326,,0.65261,,,
E875_482,,,0.96586,,
E1711_60,,,,0.11847,
E1431_234,,,,0.46787,
E1358_361,0.7228899999999999,,,,
E1481_95,,,0.18875999999999998,,
E359_279,,0.55823,,,
E1603_385,,,,0.77108,
E556_10,0.01807,,,,
E1019_84,0.16667,,,,
E1634_85,,,0.16867000000000001,,
E1514_308,,0.61647,,,
E1325_265,,,,,0.53012
E108_50,,0.09838999999999999,,,
E1447_319,,,0.63855,,
E121_245,0.48996000000000006,,,,
E1540_182,,0.36345,,,
E285_140,0.27912,,,,
E539_29,,,,0.056220000000000006,
E1585_465,,,0.93173,,
E1868_104,,0.20683,,,
E786_450,,,,0.90161,
E475_53,,,0.10442,,
E520_185,0.36948000000000003,,,,
E1333_403,,,0.80723,,
E1340_21,,0.04016,,,
E1643_489,0.9799200000000001,,,,
E300_444,,,0.88956,,
E1127_458,,,0.9176700000000001,,
E700_341,,0.6827300000000001,,,
E1226_219,,0.43775,,,
E1760_340,0.68072,,,,
E154_302,,,0.60442,,
E111_140,,0.27912,,,
E1974_43,,,,,0.08434
E1312_172,,0.34337,,,
E1629_366,,,,,0.73293
E1534_465,0.93173,,,,
E732_75,,,,0.14859,
E664_274,,0.54819,,,
E135_90,0.17870999999999998,,,,
E834_28,0.054220000000000004,,,,
E1686_419,0.83936,,,,
E568_305,0.61044,,,,
E1931_79,,0.15663,,,
E406_324,0.64859,,,,
E1336_118,,0.23494,,,
E315_447,,0.8955799999999999,,,
E1733_82,,,,,0.16265
E879_320,,0.64056,,,
E1033_418,,0.83735,,,
E607_472,,,0.94578,,
E1598_257,,0.5140600000000001,,,
E440_250,0.5,,,,
E279_28,0.054220000000000004,,,,
E586_279,,,0.55823,,
E8_200,,,,,0.3996
E508_81,0.16064,,,,
E64_62,,0.12249000000000002,,,
E1203_485,0.9718899999999999,,,,
E1630_149,,0.29719,,,
E1308_473,,0.9477899999999999,,,
E1290_287,,0.5743,,,
E1953_213,,0.4257,,,
E1699_103,,0.20481999999999997,,,
E728_281,,,0.56225,,
E1527_345,,0.69076,,,
E461_250,,0.5,,,
E617_201,,0.40160999999999997,,,
E1339_250,,0.5,,,
E1374_292,,,,0.58434,
E452_456,0.91365,,,,
E814_77,0.15261,,,,
E497_131,0.26104,,,,
E1051_173,0.34538,,,,
E1496_194,,0.38755,,,
E392_174,0.34739000000000003,,,,
E1577_315,0.63052,,,,
E1950_192,,0.38353000000000004,,,
E1614_175,,0.3494,,,
E896_464,0.9297200000000001,,,,
E466_488,0.9779100000000001,,,,
E1280_369,,,0.7389600000000001,,
E1818_477,,0.9558200000000001,,,
E223_442,0.88554,,,,
E1186_347,,,0.6947800000000001,,
E90_323,0.64659,,,,
E1204_351,,0.70281,,,
E1784_164,,,0.32731,,
E710_126,,0.251,,,
E1796_67,,,0.13253,,
E565_114,,0.22691,,,
E1110_208,,,0.41566000000000003,,
E961_144,0.28715,,,,
E1509_259,,0.51807,,,
E1170_458,,,0.9176700000000001,,
E1650_405,,,0.81124,,
E1296_364,,,0.72892,,
E1971_437,,,,,0.8755
E613_466,,,0.93373,,
E433_51,,,0.1004,,
E1239_163,0.3253,,,,
E1434_371,,0.74297,,,
E30_471,,,,0.94378,
E1545_428,0.8574299999999999,,,,
E509_80,,,0.15863,,
E96_320,,0.64056,,,
E1903_71,,,0.14056,,
E1753_67,0.13253,,,,
E1889_399,0.7992,,,,
E1384_255,0.5100399999999999,,,,
E94_418,,0.83735,,,
E1964_251,0.5020100000000001,,,,
E1440_460,,0.92169,,,
E1927_306,0.61245,,,,
E1173_492,0.9859399999999999,,,,
E752_212,,0.42368999999999996,,,
E697_77,0.15261,,,,
E1490_206,,,0.41165,,
E741_435,,,,,0.87149
E390_176,0.35141,,,,
E1182_288,,,0.57631,,
E842_489,,,,0.9799200000000001,
E1136_21,,0.04016,,,
E327_342,,0.68474,,,
E1368_483,,,0.9678700000000001,,
E837_19,,0.03614,,,
E933_379,,0.7590399999999999,,,
E33_212,0.42368999999999996,,,,
E882_289,,0.57831,,,
E575_327,,,,0.65462,
E1518_399,0.7992,,,,
E872_215,0.42972,,,,
E1684_415,0.8313299999999999,,,,
E1423_255,,0.5100399999999999,,,
E358_103,,,0.20481999999999997,,
E1900_220,,,,0.43976000000000004,
E1459_146,,,,0.29116,
E191_89,,,0.17670999999999998,,
E943_312,,0.6245,,,
E939_15,,0.028110000000000003,,,
E942_238,0.4759,,,,
E19_203,,,0.40562,,
E38_245,,,,0.48996000000000006,
E563_49,0.09639,,,,
E908_381,,0.76305,,,
E651_251,,0.5020100000000001,,,
E1792_129,,,,,0.25703000000000004
E1817_451,0.90361,,,,
E1083_210,,0.41968,,,
E655_134,0.26707,,,,
E1356_473,,0.9477899999999999,,,
E459_27,0.05221,,,,
E1727_147,0.29317,,,,
E413_161,0.32129,,,,
E1843_498,0.9979899999999999,,,,
E555_322,,0.64458,,,
E12_403,,0.80723,,,
E631_431,,0.86345,,,
E997_438,,0.87751,,,
E968_241,,0.48193,,,
E1092_155,,0.30924,,,
E142_232,,0.46386000000000005,,,
E1252_464,0.9297200000000001,,,,
E1042_384,,,0.76908,,
E415_329,,0.65863,,,
E1949_74,0.14659,,,,
E510_128,0.25501999999999997,,,,
E256_95,,,0.18875999999999998,,
E521_387,,,0.7751,,
E1644_441,,,0.8835299999999999,,
E708_285,,0.57028,,,
E550_190,,0.37951999999999997,,,
E1139_434,,0.8694799999999999,,,
E1257_195,,0.38956,,,
E432_332,,0.66466,,,
E61_428,,0.8574299999999999,,,
E84_310,,0.62048,,,
E581_220,0.43976000000000004,,,,
E659_93,0.18474000000000002,,,,
E761_5,,0.008029999999999999,,,
E483_46,,0.09036,,,
E1289_264,0.5281100000000001,,,,
E1021_339,0.67871,,,,
E604_25,,,,,0.04819
E112_404,,,0.80924,,
E1967_313,,,,0.62651,
E1223_222,0.44378,,,,
E1045_494,,,,0.9899600000000001,
E1515_360,,0.72088,,,
E1635_493,0.98795,,,,
E273_476,,0.9538200000000001,,,
E185_137,0.27309,,,,
E389_386,,,0.7730899999999999,,
E65_257,,,,,0.5140600000000001
E759_322,,0.64458,,,
E1849_491,0.9839399999999999,,,,
E513_189,,,0.37751,,
E1740_87,0.17269,,,,
E1065_294,,0.58835,,,
E32_276,0.5522100000000001,,,,
E218_465,,0.93173,,,
E800_365,,0.73092,,,
E1533_391,,,0.78313,,
E507_451,,0.90361,,,
E1232_455,0.91165,,,,
E927_416,,,0.8333299999999999,,
E1230_183,,0.36546,,,
E450_202,,0.40360999999999997,,,
E584_422,,,0.8453799999999999,,
E843_50,0.09838999999999999,,,,
E899_205,0.40963999999999995,,,,
